,v0,v1,v2,v3
,-914938,-669929,-986100,-1.04452e+06
,-916798,-716857,-1.03702e+06,-1.06294e+06
,-921136,-728538,-1.04858e+06,-1.10845e+06
,-932829,-772146,-1.06058e+06,-1.05581e+06
,-971772,-785628,-1.11054e+06,-1.10415e+06
,-972782,-732672,-1.06112e+06,-1.11826e+06
,-933658,-776448,-1.10899e+06,-1.12971e+06
,-932148,-782110,-1.11386e+06,-1.16556e+06
,-932920,-789994,-1.12133e+06,-1.17063e+06
,-967153,-793110,-1.1269e+06,-1.17116e+06
,-967134,-799224,-1.16731e+06,-1.17354e+06
,-930273,-835886,-1.17118e+06,-1.17277e+06
,-928225,-838687,-1.17423e+06,-1.17117e+06
,-924198,-840672,-1.17586e+06,-1.16767e+06
,-921299,-843216,-1.17783e+06,-1.16433e+06
,-918492,-843457,-1.17714e+06,-1.12616e+06
,-918033,-843839,-1.17679e+06,-1.12101e+06
,-915464,-846551,-1.17756e+06,-1.11844e+06
,-913639,-847112,-1.17687e+06,-1.11407e+06
,-912848,-850994,-1.1776e+06,-1.11179e+06
,-910319,-787932,-1.17783e+06,-1.10944e+06
,-910910,-791254,-1.17758e+06,-1.1074e+06
,-913202,-795444,-1.17888e+06,-1.10673e+06
,-915437,-801484,-1.11489e+06,-1.10796e+06
,-916730,-841474,-1.11744e+06,-1.1105e+06
,-920277,-847154,-1.11714e+06,-1.11053e+06
,-971528,-849206,-1.11462e+06,-1.10744e+06
,-968168,-856087,-1.17712e+06,-1.10697e+06
,-987944,-865509,-1.1164e+06,-1.11279e+06
,-998656,-907971,-1.11744e+06,-1.11586e+06
,-1.03885e+06,-914402,-1.11488e+06,-1.1156e+06
,-1.04478e+06,-856293,-1.17578e+06,-1.11488e+06
,-983545,-860099,-1.16839e+06,-1.10998e+06
,-988889,-863010,-1.12463e+06,-1.10259e+06
,-993535,-866574,-1.11183e+06,-1.06089e+06
,-995290,-902697,-1.09973e+06,-1.05113e+06
,-994293,-904713,-1.05038e+06,-1.10359e+06
,-994338,-905155,-1.06416e+06,-1.05423e+06
,-997615,-904436,-1.04221e+06,-1.03551e+06
,-999168,-906291,-990679,-985866
,-997693,-907001,-1.03501e+06,-999177
,-999115,-906221,-980435,-977892
,-998920,-908857,-925446,-925474
,-999386,-909516,-969714,-969668
,-998937,-911857,-917046,-916752
,-1.03276e+06,-913211,-862411,-862666
,-1.03295e+06,-916678,-910853,-909360
,-998968,-920257,-860175,-857612
,-998115,-924646,-844067,-840238
,-996127,-928023,-795659,-790014
,-996053,-932398,-847394,-839916
,-995355,-969682,-801737,-792037
,-993820,-974802,-792301,-779498
,-989652,-980179,-784877,-736032
,-985794,-918512,-777415,-725441
,-1.04759e+06,-923689,-771887,-782812
,-1.0453e+06,-926992,-733688,-773935
,-1.04626e+06,-931022,-730839,-735188
,-1.04595e+06,-967436,-729865,-730928
,-1.04577e+06,-971240,-729565,-728116
,-1.0447e+06,-975408,-732098,-728012
,-1.0422e+06,-978216,-735219,-728265
,-1.0406e+06,-980278,-771109,-729328
,-1.03776e+06,-982731,-775435,-732099
,-1.03633e+06,-984100,-777423,-733477
,-1.03685e+06,-985631,-782799,-770859
,-1.03422e+06,-987136,-789986,-776663
,-1.03348e+06,-986841,-795122,-781761
,-998169,-988392,-801782,-722697
,-999151,-987596,-802780,-726056
,-1.03574e+06,-987902,-843994,-733714
,-1.03657e+06,-989701,-848865,-773586
,-1.03806e+06,-991014,-789201,-781342
,-1.03728e+06,-991808,-793639,-787972
,-1.03751e+06,-992507,-797919,-793609
,-1.03782e+06,-994299,-801856,-800479
,-1.03778e+06,-994600,-837413,-837610
,-1.03932e+06,-995120,-839455,-841745
,-1.03909e+06,-998603,-842558,-847364
,-1.03756e+06,-1.03326e+06,-843548,-851184
,-1.03728e+06,-1.03656e+06,-845260,-789965
,-1.03703e+06,-1.03862e+06,-845801,-792822
,-1.03708e+06,-1.04166e+06,-846046,-795606
,-1.03651e+06,-1.04625e+06,-846540,-798920
,-1.03531e+06,-984879,-846536,-801484
,-1.03475e+06,-988955,-846085,-836301
,-1.03351e+06,-994251,-845809,-838630
,-999227,-999228,-845861,-841017
,-993221,-1.03935e+06,-849643,-847065
,-980230,-1.04628e+06,-851765,-852192
,-968672,-1.05161e+06,-850631,-854834
,-923658,-1.05928e+06,-854010,-860674
,-974306,-1.10035e+06,-858600,-868325
,-927551,-1.10902e+06,-864259,-909069
,-918524,-1.0517e+06,-867373,-916187
,-917525,-1.06063e+06,-905240,-859110
,-915414,-1.10565e+06,-853485,-906786
,-912950,-1.11694e+06,-860104,-917511
,-912872,-1.12972e+06,-904661,-932604
,-911414,-1.17663e+06,-918468,-981477
,-906215,-1.12723e+06,-969230,-968140
,-868151,-1.17303e+06,-982745,-983608
,-901650,-1.1876e+06,-930761,-1.0324e+06
,-902341,-1.23492e+06,-978925,-1.04857e+06
,-905768,-1.18376e+06,-993551,-998163
,-910128,-1.23038e+06,-1.04168e+06,-1.04579e+06
,-914671,-1.24518e+06,-992502,-1.06061e+06
,-915957,-1.25932e+06,-1.0388e+06,-1.10598e+06
,-918254,-1.30555e+06,-1.05016e+06,-1.05041e+06
,-918752,-1.25394e+06,-1.06393e+06,-1.06114e+06
,-915449,-1.29922e+06,-1.10948e+06,-1.10238e+06
,-913658,-1.30998e+06,-1.04985e+06,-1.10484e+06
,-913146,-1.32122e+06,-1.05753e+06,-1.10774e+06
,-909824,-1.36468e+06,-1.0617e+06,-1.10724e+06
,-909762,-1.37312e+06,-1.09775e+06,-1.10408e+06
,-905532,-1.31846e+06,-1.10316e+06,-1.10187e+06
,-903162,-1.32476e+06,-1.10288e+06,-1.06118e+06
,-868057,-1.36826e+06,-1.10817e+06,-1.0575e+06
,-863469,-1.37542e+06,-1.10619e+06,-1.11335e+06
,-861239,-1.38367e+06,-1.10463e+06,-1.10433e+06
,-859114,-1.39012e+06,-1.10315e+06,-1.06186e+06
,-855235,-1.43155e+06,-1.10389e+06,-1.05426e+06
,-915909,-1.43741e+06,-1.10316e+06,-1.04476e+06
,-912944,-1.37907e+06,-1.10291e+06,-1.03726e+06
,-909574,-1.38497e+06,-1.10286e+06,-996569
,-908497,-1.39003e+06,-1.1033e+06,-989964
,-905458,-1.42741e+06,-1.10469e+06,-985295
,-905675,-1.43006e+06,-1.10466e+06,-1.04519e+06
,-906048,-1.43413e+06,-1.10693e+06,-1.04322e+06
,-908066,-1.43518e+06,-1.10792e+06,-1.04068e+06
,-911324,-1.43645e+06,-1.11077e+06,-1.04112e+06
,-854759,-1.43127e+06,-1.10977e+06,-1.03726e+06
,-913676,-1.42598e+06,-1.10492e+06,-1.03418e+06
,-968512,-1.38951e+06,-1.10645e+06,-1.03703e+06
,-918061,-1.38364e+06,-1.10646e+06,-1.03963e+06
,-925652,-1.44053e+06,-1.10894e+06,-1.04402e+06
,-931551,-1.42743e+06,-1.10489e+06,-1.04444e+06
,-969927,-1.37928e+06,-1.09904e+06,-1.04418e+06
,-974636,-1.36039e+06,-1.05751e+06,-1.0424e+06
,-978384,-1.37239e+06,-1.11202e+06,-1.0389e+06
,-981206,-1.31634e+06,-1.09931e+06,-1.03428e+06
,-983049,-1.25804e+06,-1.05135e+06,-995070
,-986051,-1.29614e+06,-1.03473e+06,-987602
,-987687,-1.23623e+06,-984113,-979771
,-990187,-1.2388e+06,-996621,-969496
,-991987,-1.17834e+06,-980492,-929849
,-991507,-1.11596e+06,-928213,-919826
,-992064,-1.1213e+06,-975382,-977118
,-990988,-1.06143e+06,-923955,-968188
,-991687,-1.10103e+06,-905210,-925649
,-991999,-1.04479e+06,-855550,-916773
,-991501,-991227,-906477,-909795
,-991436,-1.03757e+06,-858647,-902349
,-991693,-988434,-845868,-863039
,-990445,-976580,-802326,-857860
,-988404,-933603,-792778,-852427
,-987365,-925895,-849863,-912607
,-988212,-920054,-840974,-906228
,-991213,-918986,-802547,-901667
,-990254,-920821,-801508,-867010
,-989148,-923914,-798919,-862419
,-989220,-929001,-797215,-858577
,-989987,-969491,-796425,-854573
,-989952,-979486,-798209,-851692
,-988202,-988924,-798993,-846827
,-988480,-1.03266e+06,-799942,-841668
,-988874,-1.04578e+06,-836385,-838373
,-988466,-992806,-840222,-800980
,-987090,-1.03859e+06,-843988,-797162
,-986376,-1.05084e+06,-846131,-791074
,-989898,-1.06238e+06,-847352,-849608
,-990493,-1.10747e+06,-789464,-847135
,-988964,-1.05317e+06,-792283,-841957
,-989893,-1.06344e+06,-795082,-836560
,-990197,-1.10517e+06,-799516,-798734
,-990658,-1.11284e+06,-835641,-793389
,-992814,-1.11923e+06,-838114,-788163
,-996069,-1.12461e+06,-840252,-783331
,-997902,-1.12844e+06,-842207,-777977
,-1.03322e+06,-1.16499e+06,-843993,-774359
,-1.03322e+06,-1.16663e+06,-844993,-770535
,-1.0353e+06,-1.16656e+06,-844339,-732684
,-1.03603e+06,-1.16765e+06,-846044,-731624
,-1.0353e+06,-1.16662e+06,-845609,-729030
,-1.03602e+06,-1.16536e+06,-845807,-727098
,-1.03428e+06,-1.1646e+06,-845111,-726496
,-1.03473e+06,-1.12844e+06,-843747,-725056
,-1.03552e+06,-1.12686e+06,-843556,-726250
,-1.03583e+06,-1.12409e+06,-842538,-726758
,-1.03631e+06,-1.12286e+06,-842499,-729117
,-1.03656e+06,-1.12083e+06,-841511,-731368
,-1.03735e+06,-1.11949e+06,-840929,-734271
,-1.03728e+06,-1.11978e+06,-841265,-771872
,-1.03478e+06,-1.11998e+06,-841462,-776707
,-996312,-1.12174e+06,-844310,-784165
,-984275,-1.12586e+06,-848079,-793324
,-972013,-1.12771e+06,-848401,-799995
,-927296,-1.16506e+06,-852441,-842029
,-982536,-1.16885e+06,-854580,-850377
,-976851,-1.174e+06,-858896,-794898
,-970028,-1.11741e+06,-867535,-841700
,-967479,-1.12383e+06,-905724,-853034
,-931039,-1.1692e+06,-853004,-904181
,-926527,-1.18037e+06,-864555,-855796
,-921549,-1.19451e+06,-913659,-909253
,-916957,-1.24056e+06,-928004,-929019
,-913944,-1.18993e+06,-978407,-918321
,-911364,-1.23621e+06,-928819,-971542
,-911643,-1.2506e+06,-979743,-994349
,-910328,-1.29873e+06,-1.03221e+06,-985358
,-914394,-1.24601e+06,-983270,-1.03878e+06
,-917551,-1.26081e+06,-1.03706e+06,-1.06312e+06
,-922100,-1.30436e+06,-1.05268e+06,-1.0501e+06
,-923141,-1.3176e+06,-1.10854e+06,-1.10721e+06
,-921861,-1.32612e+06,-1.056e+06,-1.12435e+06
,-927700,-1.3665e+06,-1.10162e+06,-1.17354e+06
,-928272,-1.37547e+06,-1.11976e+06,-1.12747e+06
,-927289,-1.31435e+06,-1.13025e+06,-1.17402e+06
,-927752,-1.31714e+06,-1.1725e+06,-1.18509e+06
,-929344,-1.3191e+06,-1.11588e+06,-1.19548e+06
,-929996,-1.32022e+06,-1.1249e+06,-1.23824e+06
,-927944,-1.31998e+06,-1.16536e+06,-1.18092e+06
,-925498,-1.31641e+06,-1.16884e+06,-1.18534e+06
,-924469,-1.312e+06,-1.1714e+06,-1.18859e+06
,-921625,-1.37339e+06,-1.17349e+06,-1.19147e+06
,-921823,-1.36551e+06,-1.17253e+06,-1.19021e+06
,-922407,-1.3264e+06,-1.17306e+06,-1.19061e+06
,-919602,-1.31997e+06,-1.17242e+06,-1.18993e+06
,-915670,-1.31118e+06,-1.17014e+06,-1.18683e+06
,-912647,-1.30303e+06,-1.1676e+06,-1.18351e+06
,-910328,-1.26155e+06,-1.16477e+06,-1.17969e+06
,-909339,-1.25181e+06,-1.12824e+06,-1.23978e+06
,-910536,-1.3079e+06,-1.12543e+06,-1.2347e+06
,-910392,-1.29941e+06,-1.12381e+06,-1.23031e+06
,-912131,-1.25721e+06,-1.12071e+06,-1.19122e+06
,-915410,-1.24882e+06,-1.11972e+06,-1.18681e+06
,-917543,-1.2385e+06,-1.11648e+06,-1.17912e+06
,-969173,-1.18995e+06,-1.17344e+06,-1.16476e+06
,-930862,-1.24512e+06,-1.17167e+06,-1.12406e+06
,-982068,-1.23397e+06,-1.17013e+06,-1.11618e+06
,-994856,-1.19042e+06,-1.16813e+06,-1.17295e+06
,-1.03548e+06,-1.17627e+06,-1.12996e+06,-1.12795e+06
,-1.04238e+06,-1.12715e+06,-1.12456e+06,-1.1144e+06
,-1.04676e+06,-1.17374e+06,-1.11613e+06,-1.06473e+06
,-985559,-1.12103e+06,-1.10589e+06,-1.11161e+06
,-988404,-1.09876e+06,-1.05984e+06,-1.05676e+06
,-991740,-1.10694e+06,-1.11054e+06,-1.03301e+06
,-993513,-1.04881e+06,-1.06313e+06,-1.04169e+06
,-995350,-988459,-1.04529e+06,-982504
,-997141,-993256,-995803,-923074
,-998464,-932116,-1.04264e+06,-929042
,-1.0324e+06,-968210,-990002,-901864
,-1.03423e+06,-907998,-971299,-909507
,-1.03347e+06,-912656,-920885,-851681
,-1.03342e+06,-851708,-967699,-794878
,-1.03299e+06,-793846,-917272,-838624
,-999413,-801520,-868315,-785662
,-997608,-778492,-852999,-735458
,-997105,-723971,-902954,-784351
,-997414,-770842,-858158,-771635
,-996358,-721702,-846872,-728268
,-994014,-707638,-837397,-720863
,-991279,-662482,-795128,-714536
,-991551,-718910,-787941,-711981
,-989711,-713254,-848081,-711992
,-986601,-709687,-844316,-714546
,-984605,-707872,-840654,-717611
,-984114,-709407,-839158,-723655
,-1.04751e+06,-712206,-839487,-730892
,-1.04632e+06,-717793,-838909,-771585
,-1.04605e+06,-659948,-840739,-781563
,-1.04546e+06,-669695,-843269,-726752
,-1.04448e+06,-713258,-845807,-770298
,-1.04447e+06,-726062,-848439,-781632
,-1.04223e+06,-772850,-787667,-793797
,-1.03962e+06,-721917,-791591,-837678
,-1.03604e+06,-771387,-796480,-849881
,-1.03455e+06,-786657,-798743,-792599
,-1.03251e+06,-837178,-839467,-837927
,-996154,-787978,-843274,-846043
,-995893,-837839,-847599,-854078
,-996928,-854006,-850411,-859936
,-1.0345e+06,-903882,-854241,-866261
,-1.0373e+06,-856840,-859339,-906207
,-1.03809e+06,-906480,-863016,-911575
,-1.03854e+06,-922173,-866269,-914891
,-1.03834e+06,-970965,-901861,-852519
,-1.03784e+06,-920296,-903404,-854500
,-1.03834e+06,-933353,-903700,-854284
,-1.03761e+06,-978950,-904161,-853718
,-1.03761e+06,-990234,-902912,-917047
,-1.03777e+06,-1.03393e+06,-901624,-914882
,-1.03777e+06,-1.04392e+06,-866798,-912138
,-1.03684e+06,-986617,-864039,-908326
,-1.03601e+06,-994053,-860884,-904404
,-1.03523e+06,-1.03368e+06,-856846,-867624
,-1.03422e+06,-1.03862e+06,-852936,-863008
,-1.03344e+06,-1.04275e+06,-848148,-858923
,-999395,-1.04581e+06,-843751,-855509
,-994067,-1.04964e+06,-842184,-854076
,-982829,-1.05292e+06,-839188,-853186
,-969533,-1.05371e+06,-836314,-852201
,-922845,-1.05475e+06,-836846,-853274
,-971250,-1.05498e+06,-837114,-855590
,-927203,-1.05244e+06,-801047,-854747
,-921043,-1.05219e+06,-835794,-859117
,-918314,-1.05085e+06,-837890,-863015
,-917010,-1.05267e+06,-849360,-907309
,-910277,-1.05364e+06,-858374,-852485
,-905512,-1.05419e+06,-868038,-863768
,-903697,-1.05321e+06,-909010,-907249
,-906984,-1.05371e+06,-857908,-921601
,-904677,-1.05622e+06,-908582,-971501
,-906013,-1.05416e+06,-922628,-919027
,-902908,-1.05671e+06,-978130,-971558
,-904139,-1.05169e+06,-925239,-982521
,-907509,-1.05133e+06,-978674,-999225
,-910372,-1.04626e+06,-991720,-1.04223e+06
,-916742,-1.04323e+06,-1.04036e+06,-989716
,-915951,-1.04012e+06,-995112,-1.03629e+06
,-914706,-1.03344e+06,-1.04043e+06,-1.04376e+06
,-915766,-993546,-1.0537e+06,-1.05133e+06
,-913718,-986882,-1.10178e+06,-1.05928e+06
,-913885,-1.04218e+06,-1.10919e+06,-1.06066e+06
,-914160,-1.03453e+06,-1.05502e+06,-1.09777e+06
,-909352,-992545,-1.06387e+06,-1.09977e+06
,-904679,-982768,-1.10366e+06,-1.09982e+06
,-901150,-970289,-1.10596e+06,-1.06293e+06
,-866840,-928265,-1.11308e+06,-1.06266e+06
,-863208,-982546,-1.11492e+06,-1.05906e+06
,-862503,-972287,-1.11468e+06,-1.05478e+06
,-861150,-930827,-1.11774e+06,-1.05298e+06
,-856332,-923343,-1.121e+06,-1.05264e+06
,-916701,-914988,-1.12133e+06,-1.05016e+06
,-912642,-909065,-1.12182e+06,-1.04931e+06
,-909841,-901687,-1.12129e+06,-1.04727e+06
,-909013,-865557,-1.12205e+06,-1.04833e+06
,-905489,-863014,-1.12313e+06,-1.0506e+06
,-905259,-859145,-1.12225e+06,-1.05145e+06
,-906017,-858152,-1.12284e+06,-1.05547e+06
,-907724,-857847,-1.12301e+06,-1.05913e+06
,-908777,-858580,-1.12353e+06,-1.06495e+06
,-854306,-854578,-1.11622e+06,-1.06344e+06
,-913426,-855017,-1.11536e+06,-1.10058e+06
,-931020,-856850,-1.1164e+06,-1.10768e+06
,-976876,-857905,-1.11392e+06,-1.11184e+06
,-919500,-858823,-1.11108e+06,-1.05043e+06
,-927012,-857378,-1.10492e+06,-1.05161e+06
,-932097,-856608,-1.09805e+06,-1.0522e+06
,-969250,-852207,-1.05444e+06,-1.11391e+06
,-973275,-912889,-1.108e+06,-1.10944e+06
,-976412,-906954,-1.06182e+06,-1.10214e+06
,-978647,-867124,-1.04703e+06,-1.06056e+06
,-980726,-858619,-996392,-1.04855e+06
,-983550,-850631,-1.04475e+06,-1.03601e+06
,-985635,-840488,-992516,-987625
,-988219,-797998,-974020,-1.0378e+06
,-990147,-788499,-921386,-987694
,-990455,-844743,-968727,-971068
,-990201,-802508,-916792,-920298
,-991486,-793116,-864536,-966696
,-992510,-784385,-914409,-916773
,-993032,-775414,-865519,-866021
,-993313,-735534,-851231,-915197
,-993511,-727753,-837339,-865741
,-995072,-786157,-792612,-851007
,-995052,-780317,-848186,-837183
,-994100,-774900,-839384,-792104
,-993483,-736772,-800310,-846382
,-992817,-732902,-795409,-837058
,-991467,-728380,-791036,-795440
,-991697,-724261,-788486,-787508
,-990241,-722917,-789766,-783835
,-987911,-719131,-790584,-778802
,-988117,-717107,-792804,-776248
,-988666,-714804,-795189,-774699
,-989192,-713971,-800317,-775722
,-989463,-712211,-837952,-776729
,-990956,-711143,-843767,-779289
,-991746,-710445,-786724,-784133
,-990512,-709845,-794599,-789986
,-992216,-708045,-798152,-793106
,-992831,-708331,-841790,-801577
,-990009,-706840,-849186,-841002
,-988654,-705506,-855788,-848115
,-987350,-705254,-862176,-789771
,-987195,-670458,-866296,-795634
,-989959,-667098,-903897,-801516
,-993593,-665903,-908741,-841229
,-996630,-663519,-912674,-847393
,-998633,-662252,-916949,-854054
,-1.03264e+06,-660009,-853967,-859618
,-1.03396e+06,-657202,-855531,-863958
,-1.03546e+06,-718820,-856259,-867285
,-1.03657e+06,-715497,-856562,-903462
,-1.03701e+06,-711684,-856102,-906501
,-1.03674e+06,-706343,-854583,-907559
,-1.03658e+06,-666681,-852001,-907288
,-1.03726e+06,-660429,-914985,-907042
,-1.03658e+06,-653778,-912092,-906296
,-1.03685e+06,-644566,-908007,-903893
,-1.03754e+06,-604136,-904249,-901641
,-1.0366e+06,-594208,-866855,-866008
,-1.03652e+06,-650225,-863024,-862678
,-1.033e+06,-639799,-860931,-860357
,-992255,-597725,-859931,-859352
,-980193,-587826,-856266,-856776
,-968491,-578062,-855519,-855803
,-922635,-534798,-855796,-855099
,-977707,-589012,-855266,-853480
,-970549,-579107,-857313,-854486
,-932086,-538082,-860938,-856891
,-927287,-530678,-867580,-861901
,-922890,-526321,-911112,-902463
,-917204,-522201,-856047,-911911
,-915250,-517083,-866367,-855582
,-913194,-517178,-915237,-902153
,-912142,-516907,-930825,-915986
,-910280,-519718,-982250,-932901
,-906964,-524526,-969778,-919325
,-902883,-529670,-989173,-970701
,-905505,-532207,-1.03732e+06,-985345
,-910323,-573465,-993513,-1.03858e+06
,-914923,-580115,-1.04393e+06,-990177
,-917288,-526047,-1.10155e+06,-1.0452e+06
,-915241,-533714,-1.05036e+06,-1.06037e+06
,-920535,-576061,-1.09848e+06,-1.10851e+06
,-923359,-588095,-1.1161e+06,-1.06031e+06
,-924131,-599806,-1.13019e+06,-1.107e+06
,-923390,-644143,-1.17586e+06,-1.12003e+06
,-924955,-589870,-1.11998e+06,-1.12993e+06
,-923869,-605928,-1.16681e+06,-1.17558e+06
,-919777,-651782,-1.17295e+06,-1.11664e+06
,-920064,-666590,-1.17912e+06,-1.12304e+06
,-915449,-717077,-1.18861e+06,-1.16474e+06
,-911881,-665820,-1.18884e+06,-1.1656e+06
,-914419,-714463,-1.19118e+06,-1.16764e+06
,-914643,-733415,-1.19424e+06,-1.17099e+06
,-914483,-784865,-1.2293e+06,-1.17252e+06
,-913913,-772888,-1.23057e+06,-1.17456e+06
,-912435,-794107,-1.2314e+06,-1.17627e+06
,-909512,-847417,-1.23039e+06,-1.17637e+06
,-909570,-835625,-1.19582e+06,-1.17577e+06
,-909834,-857658,-1.19447e+06,-1.17575e+06
,-911828,-912338,-1.19122e+06,-1.17431e+06
,-913149,-903449,-1.19012e+06,-1.17481e+06
,-915669,-926463,-1.18625e+06,-1.17331e+06
,-919764,-982778,-1.18304e+06,-1.17244e+06
,-967681,-967627,-1.17456e+06,-1.16486e+06
,-930821,-988724,-1.16758e+06,-1.1277e+06
,-982003,-1.04521e+06,-1.16507e+06,-1.12693e+06
,-995089,-1.0332e+06,-1.12564e+06,-1.12262e+06
,-1.03676e+06,-1.05288e+06,-1.11874e+06,-1.11745e+06
,-1.04322e+06,-1.10237e+06,-1.17374e+06,-1.17408e+06
,-1.04836e+06,-1.05272e+06,-1.12896e+06,-1.16483e+06
,-986422,-1.09844e+06,-1.11441e+06,-1.11971e+06
,-990454,-1.10767e+06,-1.06367e+06,-1.10289e+06
,-993832,-1.1167e+06,-1.11156e+06,-1.05424e+06
,-995889,-1.12236e+06,-1.05806e+06,-1.10082e+06
,-999168,-1.12539e+06,-1.03453e+06,-1.04633e+06
,-1.03399e+06,-1.12795e+06,-1.04626e+06,-992973
,-1.03428e+06,-1.12713e+06,-990488,-1.03554e+06
,-1.03575e+06,-1.1259e+06,-966921,-979736
,-1.03729e+06,-1.12254e+06,-975883,-923447
,-1.03734e+06,-1.11928e+06,-921135,-967420
,-1.03711e+06,-1.11233e+06,-865540,-911604
,-1.03813e+06,-1.10509e+06,-909016,-856811
,-1.03725e+06,-1.06398e+06,-857885,-902942
,-1.03552e+06,-1.05549e+06,-839697,-851215
,-1.0332e+06,-1.11152e+06,-790505,-801493
,-998705,-1.09958e+06,-840408,-850209
,-997905,-1.05527e+06,-793599,-835867
,-997694,-1.04194e+06,-781823,-789762
,-997938,-996562,-771793,-779753
,-994758,-984014,-734205,-772892
,-991986,-1.03478e+06,-727757,-732193
,-989214,-987909,-723772,-727510
,-989412,-971310,-784385,-721709
,-989706,-924934,-721190,-721471
,-986370,-976615,-722463,-721638
,-986672,-926927,-722133,-785150
,-985082,-914386,-728637,-723750
,-1.0453e+06,-867098,-733186,-726488
,-1.04352e+06,-852677,-770330,-728774
,-1.04288e+06,-904407,-776717,-732893
,-1.04193e+06,-858418,-784405,-770519
,-1.0388e+06,-846032,-792789,-776459
,-1.03598e+06,-802762,-800772,-782386
,-1.03349e+06,-792543,-842767,-789010
,-1.03291e+06,-848101,-850728,-794605
,-998403,-840897,-796868,-802528
,-995589,-801476,-838643,-841942
,-997397,-793826,-845855,-846599
,-1.03476e+06,-789005,-855511,-787735
,-1.03752e+06,-786919,-864466,-794639
,-1.03831e+06,-785639,-905770,-802031
,-1.03831e+06,-784875,-913974,-840713
,-1.03856e+06,-784445,-855031,-845584
,-1.03856e+06,-785122,-860135,-849650
,-1.03934e+06,-787193,-864547,-853244
,-1.03864e+06,-790068,-901330,-857103
,-1.03858e+06,-792120,-902961,-858413
,-1.03916e+06,-796125,-904473,-860636
,-1.03916e+06,-800054,-905202,-861489
,-1.03838e+06,-837837,-904703,-862449
,-1.03677e+06,-842201,-903132,-861743
,-1.03522e+06,-846585,-867633,-860655
,-1.03424e+06,-850738,-864774,-859128
,-1.03298e+06,-790232,-861139,-857063
,-1.0322e+06,-794942,-857838,-854581
,-994596,-801297,-854826,-853272
,-986327,-841443,-852518,-852490
,-970439,-849374,-853268,-854251
,-920299,-855349,-913886,-851946
,-972524,-861987,-909792,-849447
,-928303,-902397,-907744,-849175
,-919249,-912371,-909091,-851403
,-914379,-856601,-908860,-852713
,-913720,-868146,-911585,-856125
,-913665,-915943,-852232,-863437
,-909767,-931095,-859697,-904389
,-908575,-979252,-867045,-912148
,-904911,-933382,-913723,-859940
,-903393,-982793,-920626,-901169
,-902964,-1.03578e+06,-967716,-914672
,-867100,-989472,-979499,-926448
,-902622,-1.04009e+06,-924220,-969517
,-908311,-1.05826e+06,-933642,-980164
,-917718,-1.10845e+06,-976613,-924218
,-924407,-1.06288e+06,-989984,-969760
,-922618,-1.11535e+06,-1.03762e+06,-983342
,-918507,-1.16434e+06,-1.04648e+06,-992064
,-916273,-1.11466e+06,-989213,-1.03293e+06
,-915936,-1.12746e+06,-994357,-1.03757e+06
,-914915,-1.17428e+06,-1.03471e+06,-1.04453e+06
,-909284,-1.18733e+06,-1.04352e+06,-985574
,-904706,-1.23004e+06,-1.04425e+06,-986883
,-903628,-1.2411e+06,-1.04881e+06,-990237
,-865788,-1.18686e+06,-1.05451e+06,-995096
,-861200,-1.19547e+06,-1.05599e+06,-996084
,-860124,-1.23671e+06,-1.05734e+06,-997593
,-860177,-1.24473e+06,-1.05913e+06,-999218
,-858419,-1.25463e+06,-1.06464e+06,-1.03676e+06
,-853773,-1.29745e+06,-1.10239e+06,-1.04136e+06
,-915454,-1.30717e+06,-1.10718e+06,-1.04627e+06
,-911126,-1.25162e+06,-1.11257e+06,-1.05167e+06
,-909068,-1.2613e+06,-1.05031e+06,-1.05678e+06
,-907986,-1.30459e+06,-1.05496e+06,-1.06336e+06
,-905693,-1.31637e+06,-1.06108e+06,-1.10439e+06
,-903460,-1.36085e+06,-1.09976e+06,-1.11264e+06
,-902152,-1.37298e+06,-1.10587e+06,-1.05571e+06
,-904485,-1.32041e+06,-1.11076e+06,-1.06422e+06
,-906299,-1.36826e+06,-1.11904e+06,-1.10854e+06
,-915697,-1.378e+06,-1.11866e+06,-1.11136e+06
,-909366,-1.3903e+06,-1.12149e+06,-1.11792e+06
,-929525,-1.43824e+06,-1.12815e+06,-1.12773e+06
,-976134,-1.38826e+06,-1.16409e+06,-1.16845e+06
,-919586,-1.43469e+06,-1.16734e+06,-1.17528e+06
,-926975,-1.44764e+06,-1.16603e+06,-1.17811e+06
,-933374,-1.49254e+06,-1.13004e+06,-1.17886e+06
,-970990,-1.50199e+06,-1.12359e+06,-1.17607e+06
,-974837,-1.44441e+06,-1.11491e+06,-1.16998e+06
,-977407,-1.45126e+06,-1.10411e+06,-1.129e+06
,-979497,-1.45589e+06,-1.05655e+06,-1.11714e+06
,-982301,-1.49296e+06,-1.10699e+06,-1.10391e+06
,-982781,-1.49558e+06,-1.0568e+06,-1.05543e+06
,-984358,-1.49662e+06,-1.03754e+06,-1.1026e+06
,-985582,-1.49627e+06,-984528,-1.05005e+06
,-989651,-1.49397e+06,-994002,-994559
,-990920,-1.49452e+06,-975838,-1.04114e+06
,-990729,-1.45746e+06,-920298,-985107
,-993331,-1.45436e+06,-931613,-930546
,-993473,-1.45096e+06,-912405,-975340
,-993749,-1.44636e+06,-859375,-920550
,-993587,-1.50608e+06,-904971,-866261
,-996077,-1.49964e+06,-852230,-910285
,-996637,-1.49371e+06,-837626,-859393
