,v0,v1,v2,v3
,-906435,-971575,-1.10359e+06,-1.16506e+06
,-909257,-987450,-1.09776e+06,-1.16478e+06
,-862484,-1.03372e+06,-1.05627e+06,-1.12619e+06
,-920811,-988126,-1.0527e+06,-1.12662e+06
,-970222,-1.04042e+06,-1.04906e+06,-1.12533e+06
,-982041,-1.06188e+06,-1.04444e+06,-1.12331e+06
,-924658,-1.11381e+06,-1.03776e+06,-1.11717e+06
,-930304,-1.10152e+06,-996048,-1.1092e+06
,-966921,-1.11945e+06,-984864,-1.06471e+06
,-973361,-1.17045e+06,-1.03477e+06,-1.04906e+06
,-977203,-1.12354e+06,-990432,-1.09952e+06
,-978732,-1.17352e+06,-975074,-1.0483e+06
,-980515,-1.19122e+06,-925934,-994322
,-982293,-1.24058e+06,-972247,-1.03622e+06
,-984528,-1.19317e+06,-922084,-980420
,-983807,-1.24267e+06,-903960,-923108
,-985825,-1.25825e+06,-916984,-928452
,-987613,-1.3105e+06,-868067,-904984
,-986914,-1.29566e+06,-851694,-913116
,-986925,-1.31513e+06,-836298,-856366
,-986918,-1.367e+06,-788693,-799476
,-989199,-1.3212e+06,-841001,-842487
,-990431,-1.3763e+06,-798997,-791071
,-989125,-1.43051e+06,-789494,-772291
,-990195,-1.38575e+06,-781111,-721377
,-989712,-1.44125e+06,-776724,-772665
,-989227,-1.4956e+06,-772824,-727284
,-988889,-1.45351e+06,-771553,-717317
,-986106,-1.50866e+06,-772057,-709383
,-982977,-1.56335e+06,-773161,-670409
,-982278,-1.51761e+06,-774345,-664576
,-985387,-1.57082e+06,-776692,-661706
,-986652,-1.62327e+06,-784621,-662818
,-986606,-1.57512e+06,-791259,-665118
,-986684,-1.62383e+06,-798684,-669181
,-987408,-1.63641e+06,-838083,-706311
,-988919,-1.64602e+06,-846549,-713230
,-990469,-1.65172e+06,-788505,-720343
,-991947,-1.65455e+06,-796167,-729049
,-990726,-1.65301e+06,-838188,-772858
,-988620,-1.64583e+06,-846035,-783350
,-988358,-1.63276e+06,-850743,-727091
,-987629,-1.58309e+06,-858639,-772382
,-985387,-1.62333e+06,-862240,-782359
,-985657,-1.55985e+06,-866321,-792823
,-986581,-1.52144e+06,-867282,-801811
,-987850,-1.44737e+06,-904898,-847622
,-990932,-1.39115e+06,-866365,-851253
,-1.03705e+06,-1.36758e+06,-901654,-796630
,-996291,-1.30924e+06,-910852,-845281
,-998099,-1.23055e+06,-866853,-844496
,-1.03479e+06,-1.12388e+06,-902092,-855041
,-1.03574e+06,-1.1021e+06,-861737,-856592
,-1.03805e+06,-981245,-859333,-861940
,-1.03862e+06,-852699,-852449,-862997
,-1.0396e+06,-785952,-847376,-864523
,-1.03991e+06,-714537,-839363,-862994
,-1.04096e+06,-576819,-800466,-862439
,-1.04145e+06,-468448,-792340,-859127
,-1.04195e+06,-392721,-851483,-855763
,-1.04113e+06,-250823,-843466,-850696
,-1.04111e+06,-142049,-836849,-844523
,-1.04114e+06,-2303,-796891,-836910
,-1.04111e+06,67624,-792074,-798177
,-1.0366e+06,134431,-787760,-790733
,-999407,259301,-783076,-848898
,-986912,342813,-788229,-847111
,-973630,456421,-783041,-837614
,-930769,459734,-785213,-800227
,-921383,586958,-785930,-794107
,-918258,605917,-789758,-789454
,-981253,644642,-797489,-788938
,-979489,705780,-837933,-789041
,-977887,656853,-850431,-792856
,-976098,663613,-796459,-797187
,-975123,655834,-845629,-840173
,-970712,668624,-863193,-851658
,-967446,639168,-913207,-797637
,-931018,596481,-866794,-845056
,-928989,577589,-916759,-859680
,-923367,510427,-974798,-914901
,-920604,408604,-921866,-863035
,-925666,325676,-976606,-917560
,-926466,202815,-995082,-971812
,-930340,137686,-1.04602e+06,-928494
,-928811,65492,-1.0352e+06,-987128
,-931894,-74804,-1.0483e+06,-1.04014e+06
,-933614,-191943,-1.10102e+06,-1.03377e+06
,-967638,-274725,-1.11334e+06,-1.05521e+06
,-969695,-397578,-1.06495e+06,-1.11361e+06
,-933628,-585971,-1.11128e+06,-1.10413e+06
,-928551,-710666,-1.12412e+06,-1.12794e+06
,-923386,-799462,-1.16454e+06,-1.17915e+06
,-922648,-921334,-1.17328e+06,-1.16628e+06
,-921089,-1.04213e+06,-1.1144e+06,-1.1843e+06
,-918811,-1.12923e+06,-1.12103e+06,-1.23446e+06
,-914211,-1.24601e+06,-1.12634e+06,-1.18526e+06
,-911593,-1.39084e+06,-1.12796e+06,-1.23078e+06
,-909571,-1.49919e+06,-1.12968e+06,-1.24258e+06
,-909313,-1.63632e+06,-1.12949e+06,-1.25161e+06
,-909017,-1.70343e+06,-1.13022e+06,-1.26056e+06
,-907522,-1.83138e+06,-1.12851e+06,-1.30018e+06
,-907025,-1.88676e+06,-1.12744e+06,-1.30478e+06
,-906782,-1.96963e+06,-1.12438e+06,-1.30632e+06
,-907735,-2.04564e+06,-1.12206e+06,-1.30686e+06
,-909307,-2.14708e+06,-1.11769e+06,-1.30384e+06
,-912845,-2.17677e+06,-1.11412e+06,-1.3005e+06
,-920079,-2.22851e+06,-1.17096e+06,-1.25724e+06
,-976346,-2.23744e+06,-1.12925e+06,-1.24359e+06
,-967397,-2.3078e+06,-1.12365e+06,-1.23212e+06
,-982997,-2.30398e+06,-1.11694e+06,-1.18479e+06
,-993048,-2.35782e+06,-1.10794e+06,-1.23268e+06
,-1.03453e+06,-2.36907e+06,-1.064e+06,-1.17758e+06
,-1.04058e+06,-2.37486e+06,-1.0519e+06,-1.12106e+06
,-1.0452e+06,-2.37077e+06,-1.10163e+06,-1.12407e+06
,-984109,-2.36001e+06,-1.05116e+06,-1.05855e+06
,-987655,-2.30888e+06,-998884,-1.05571e+06
,-989652,-2.34901e+06,-1.04445e+06,-986119
,-991245,-2.28277e+06,-988713,-978974
,-993231,-2.24075e+06,-933586,-971206
,-994544,-2.22412e+06,-976097,-863993
,-996299,-2.1025e+06,-919333,-855004
,-998666,-2.0398e+06,-863693,-846877
,-998645,-1.9728e+06,-908487,-776699
,-998090,-1.96352e+06,-853754,-770853
,-997646,-1.88492e+06,-802010,-670929
,-999177,-1.76895e+06,-847871,-670210
,-998674,-1.65017e+06,-801048,-643553
,-995861,-1.62486e+06,-785946,-649990
,-996070,-1.49842e+06,-773938,-595441
,-994300,-1.43592e+06,-732189,-578249
,-993502,-1.30412e+06,-722895,-530239
,-993051,-1.238e+06,-784625,-587291
,-990524,-1.10439e+06,-781004,-581892
,-989443,-1.03584e+06,-779314,-580038
,-987197,-901320,-782019,-583737
,-985654,-798002,-782812,-588290
,-984561,-664567,-724278,-534549
,-1.04442e+06,-596705,-732724,-582140
,-1.04087e+06,-462536,-770797,-596723
,-1.04195e+06,-396299,-778736,-647929
,-1.04243e+06,-266799,-788757,-604129
,-1.04291e+06,-205262,-800714,-660975
,-1.04092e+06,-80134,-846137,-720091
,-1.04166e+06,-55014,-789809,-712407
,-1.04139e+06,62772,-836042,-773873
,-1.03756e+06,145182,-848176,-736264
,-1.03495e+06,256522,-858590,-796707
,-1.03324e+06,265934,-867365,-790326
,-1.03248e+06,334138,-909011,-850183
,-998653,399164,-852442,-908490
,-998083,522031,-859844,-867844
,-999124,575180,-863950,-922596
,-1.03655e+06,588768,-867088,-975556
,-1.03964e+06,593186,-903471,-930355
,-1.04059e+06,657678,-905276,-979988
,-1.04118e+06,715210,-905003,-994564
,-1.0429e+06,666387,-903731,-1.03939e+06
,-1.04421e+06,708665,-867556,-1.04838e+06
,-1.0452e+06,710386,-862778,-989137
,-1.0458e+06,671500,-856291,-991701
,-1.046e+06,656115,-913622,-992257
,-1.04344e+06,663537,-904429,-990217
,-1.04146e+06,597771,-859949,-983579
,-1.04038e+06,587240,-847845,-1.04135e+06
,-1.03909e+06,536060,-801988,-997620
,-1.03789e+06,474392,-788720,-984792
,-1.03572e+06,404675,-839982,-970041
,-1.03444e+06,325837,-794369,-921563
,-998631,205061,-781584,-970469
,-993079,140559,-770502,-920891
,-979674,1792,-730681,-906559
,-931308,-76308,-720957,-856094
,-981521,-196038,-780235,-905932
,-966908,-320510,-774626,-856825
,-924467,-452098,-771554,-843328
,-912397,-590898,-776427,-802541
,-905220,-726987,-773605,-787494
,-910101,-902913,-777474,-844812
,-908514,-985575,-725276,-843714
,-905716,-1.16608e+06,-771088,-843220
,-867855,-1.31427e+06,-786413,-845517
,-903411,-1.45789e+06,-800726,-846568
,-868134,-1.63837e+06,-795186,-793584
,-866069,-1.70877e+06,-844824,-797658
,-902432,-1.84445e+06,-902157,-842295
,-906468,-1.97124e+06,-857871,-852768
,-908822,-2.15834e+06,-922061,-902674
,-907214,-2.23354e+06,-974379,-913645
,-912604,-2.29583e+06,-966874,-862491
,-911110,-2.37521e+06,-993739,-912438
,-910314,-2.42818e+06,-984518,-927181
,-908329,-2.48606e+06,-1.03835e+06,-973537
,-910142,-2.49619e+06,-1.0588e+06,-922156
,-904987,-2.50138e+06,-1.0517e+06,-972596
,-902951,-2.5039e+06,-1.0639e+06,-981987
,-904461,-2.50546e+06,-1.11538e+06,-996382
,-901642,-2.50552e+06,-1.16681e+06,-1.04293e+06
,-866053,-2.50491e+06,-1.11458e+06,-987941
,-864030,-2.50346e+06,-1.12968e+06,-1.03349e+06
,-860219,-2.50139e+06,-1.17558e+06,-1.0447e+06
,-860174,-2.49799e+06,-1.18375e+06,-1.05221e+06
,-858644,-2.4934e+06,-1.19376e+06,-1.0626e+06
,-854735,-2.4858e+06,-1.23391e+06,-1.10307e+06
,-916695,-2.47401e+06,-1.24088e+06,-1.11131e+06
,-912356,-2.48527e+06,-1.24392e+06,-1.05165e+06
,-909874,-2.4172e+06,-1.18124e+06,-1.05733e+06
,-908029,-2.3657e+06,-1.18217e+06,-1.0616e+06
,-908774,-2.29987e+06,-1.18118e+06,-1.06443e+06
,-909293,-2.22256e+06,-1.1801e+06,-1.10028e+06
,-910069,-2.10127e+06,-1.24316e+06,-1.1026e+06
,-910906,-2.03677e+06,-1.2411e+06,-1.10468e+06
,-912412,-1.96076e+06,-1.23362e+06,-1.10284e+06
,-865086,-1.77432e+06,-1.18881e+06,-1.06189e+06
,-924979,-1.6525e+06,-1.17994e+06,-1.05851e+06
,-974538,-1.55936e+06,-1.17347e+06,-1.05679e+06
,-918566,-1.42752e+06,-1.1302e+06,-1.0516e+06
,-926997,-1.25597e+06,-1.11465e+06,-1.10741e+06
,-966671,-1.11644e+06,-1.16763e+06,-1.09901e+06
,-969259,-1.03802e+06,-1.11663e+06,-1.05269e+06
,-974302,-859330,-1.06235e+06,-1.03632e+06
,-978479,-714182,-1.10516e+06,-985885
,-981804,-536046,-1.04813e+06,-999209
,-982531,-393970,-990761,-979432
,-983512,-316683,-996357,-923447
,-985548,-147156,-969669,-966865
,-986167,-14127,-975601,-911378
,-988164,78834,-915452,-856828
,-989665,196920,-857608,-901896
,-990492,340438,-865821,-850152
,-990953,408291,-843506,-799743
,-993033,533024,-787480,-848162
,-994346,643590,-836036,-836917
,-993225,711710,-785216,-792362
,-994838,733458,-736568,-783562
,-996571,774697,-723772,-777702
,-998343,801260,-778559,-774383
,-999228,842981,-737237,-773858
,-1.03266e+06,847047,-730126,-775628
,-1.03276e+06,845796,-724947,-779832
,-1.03276e+06,847054,-721408,-785722
,-1.03274e+06,845283,-718910,-792821
,-1.03302e+06,843473,-719053,-835594
,-999405,724541,-718607,-845779
,-1.03266e+06,715311,-719340,-791283
,-998101,644579,-723672,-838620
,-994506,529964,-728003,-851262
,-992034,408856,-731339,-863797
,-991710,343317,-735539,-909804
,-988926,204089,-774890,-858339
,-987639,123073,-780045,-903631
,-985369,3020,-724214,-917964
,-985544,-121380,-729334,-928287
,-985644,-251710,-773610,-975085
,-985053,-383258,-781102,-918471
,-984011,-519475,-793816,-930351
,-978463,-654852,-835617,-970501
,-979968,-786442,-842026,-973296
,-985298,-919530,-850136,-976188
,-990956,-1.05063e+06,-794668,-978955
,-991503,-1.1796e+06,-837066,-979689
,-993595,-1.30101e+06,-842772,-975399
,-995638,-1.38671e+06,-849977,-970702
,-996051,-1.56412e+06,-855333,-930281
,-996606,-1.63451e+06,-859165,-918489
,-998423,-1.76441e+06,-861953,-971018
,-998865,-1.82065e+06,-863503,-922613
,-1.03342e+06,-1.89957e+06,-863190,-903942
,-1.03326e+06,-1.9732e+06,-863490,-853267
,-1.03266e+06,-2.03398e+06,-860903,-863442
,-1.03276e+06,-2.08617e+06,-858606,-839942
,-1.03372e+06,-2.16263e+06,-854775,-848399
,-1.03351e+06,-2.16298e+06,-850890,-790469
,-1.03369e+06,-2.22055e+06,-846336,-732354
,-1.03224e+06,-2.1709e+06,-841530,-772378
,-997173,-2.17729e+06,-839217,-715043
,-985621,-2.21188e+06,-841534,-663584
,-972525,-2.1698e+06,-802288,-705562
,-930327,-2.21906e+06,-801573,-653854
,-921334,-2.16215e+06,-799997,-603185
,-978383,-2.10204e+06,-837156,-592448
,-968404,-2.09692e+06,-839940,-646393
,-933178,-2.08642e+06,-843980,-605957
,-931582,-1.97452e+06,-852765,-604197
,-929744,-1.95665e+06,-865064,-641479
,-922885,-1.90186e+06,-914147,-650986
,-918573,-1.83992e+06,-862497,-595774
,-917773,-1.77638e+06,-912609,-644669
,-917258,-1.70781e+06,-931814,-665119
,-917200,-1.63692e+06,-920001,-656931
,-915494,-1.56266e+06,-975310,-717856
,-913697,-1.453e+06,-998597,-782033
,-913177,-1.43878e+06,-989916,-782791
,-916954,-1.32176e+06,-1.0442e+06,-849385
,-922626,-1.23677e+06,-1.10009e+06,-853556
,-927808,-1.11568e+06,-1.0568e+06,-858080
,-933064,-1.05911e+06,-1.10999e+06,-929055
,-968480,-968444,-1.13004e+06,-967967
,-966912,-910873,-1.12021e+06,-1.04147e+06
,-930819,-785148,-1.1684e+06,-1.04553e+06
,-929985,-659480,-1.18195e+06,-1.1136e+06
,-928265,-599812,-1.19418e+06,-1.11534e+06
,-925897,-508713,-1.23875e+06,-1.11636e+06
,-922941,-451060,-1.1824e+06,-1.18043e+06
,-920537,-331519,-1.19092e+06,-1.24392e+06
,-916998,-246542,-1.22904e+06,-1.23924e+06
,-915707,-132039,-1.23212e+06,-1.2967e+06
,-914422,-120342,-1.23438e+06,-1.25546e+06
,-913207,-15143,-1.23495e+06,-1.30939e+06
,-912925,50710,-1.23592e+06,-1.36242e+06
,-911555,77542,-1.23467e+06,-1.3148e+06
,-910637,133408,-1.23183e+06,-1.36142e+06
,-910537,212695,-1.19552e+06,-1.37448e+06
,-909845,253122,-1.19091e+06,-1.38495e+06
,-910026,317191,-1.18533e+06,-1.42561e+06
,-910581,277448,-1.24464e+06,-1.4303e+06
,-913126,328481,-1.2367e+06,-1.4318e+06
,-916536,338141,-1.2298e+06,-1.43211e+06
,-921867,343040,-1.18483e+06,-1.42571e+06
,-976903,344034,-1.16989e+06,-1.38034e+06
,-970245,332744,-1.12641e+06,-1.37032e+06
,-986618,312616,-1.11622e+06,-1.3264e+06
,-996553,319790,-1.16844e+06,-1.37595e+06
,-1.0378e+06,258361,-1.11969e+06,-1.32118e+06
,-1.04449e+06,255188,-1.10257e+06,-1.29693e+06
,-983357,182286,-1.04929e+06,-1.30046e+06
,-987920,138532,-1.05961e+06,-1.23367e+06
,-994008,122648,-1.03402e+06,-1.22933e+06
,-995852,2554,-1.0457e+06,-1.12749e+06
,-993829,-53807,-986869,-1.11825e+06
,-995333,-80327,-925999,-1.10667e+06
,-996616,-143825,-932103,-996828
,-998609,-210385,-905198,-984348
,-1.03352e+06,-313640,-912606,-972825
,-1.03418e+06,-386807,-854837,-863996
,-1.03454e+06,-396533,-799282,-855024
,-1.03397e+06,-472869,-843022,-846643
,-1.03373e+06,-584688,-791496,-776247
,-998424,-665647,-775168,-775423
,-996640,-778751,-727311,-710202
,-995641,-794601,-781364,-714790
,-995566,-908054,-771267,-656904
,-995634,-988879,-731404,-603898
,-996645,-1.10176e+06,-725819,-652043
,-996054,-1.11519e+06,-725222,-639808
,-994541,-1.19088e+06,-725223,-597258
,-989977,-1.29898e+06,-729912,-594185
,-987378,-1.36864e+06,-732474,-591112
,-983266,-1.43616e+06,-772901,-593468
,-1.04554e+06,-1.49912e+06,-779506,-597220
,-1.043e+06,-1.55847e+06,-724218,-606165
,-1.04169e+06,-1.57854e+06,-733164,-647386
,-1.04058e+06,-1.69364e+06,-780319,-596484
,-1.0381e+06,-1.70311e+06,-791822,-643078
,-1.03837e+06,-1.70702e+06,-837935,-659655
,-1.03889e+06,-1.77072e+06,-849945,-709158
,-1.0399e+06,-1.82832e+06,-800060,-663768
,-1.03731e+06,-1.78073e+06,-847882,-716572
,-1.03558e+06,-1.82396e+06,-860638,-735772
,-1.03265e+06,-1.82882e+06,-908301,-724286
,-996383,-1.82507e+06,-853515,-775482
,-994248,-1.78231e+06,-864512,-793859
,-993294,-1.8309e+06,-905959,-843209
,-995877,-1.77388e+06,-913635,-792795
,-1.03295e+06,-1.71134e+06,-920769,-839650
,-1.03628e+06,-1.70809e+06,-926496,-853451
,-1.03785e+06,-1.6991e+06,-931327,-864802
,-1.03858e+06,-1.58642e+06,-966879,-907732
,-1.03737e+06,-1.567e+06,-967940,-915968
,-1.03729e+06,-1.50814e+06,-933654,-855014
,-1.03709e+06,-1.44617e+06,-931093,-858825
,-1.03632e+06,-1.38031e+06,-926973,-859936
,-1.03608e+06,-1.31042e+06,-921284,-859456
,-1.03708e+06,-1.2378e+06,-914396,-857815
,-1.03677e+06,-1.16499e+06,-906790,-856019
,-1.03582e+06,-1.0555e+06,-865526,-917051
,-1.03549e+06,-1.04494e+06,-855574,-912098
,-1.03474e+06,-968651,-911873,-906514
,-1.03376e+06,-859413,-901363,-867642
,-1.03276e+06,-784439,-858653,-861950
,-997388,-710423,-848596,-856042
,-993239,-639978,-838939,-850881
,-983023,-540473,-798496,-847665
,-968923,-509407,-792621,-845623
,-918779,-449762,-787721,-845355
,-933653,-393165,-847048,-843488
,-922090,-341209,-841741,-843474
,-915669,-326450,-837678,-844596
,-916518,-251865,-801842,-846875
,-917193,-253690,-840997,-857875
,-911911,-195620,-848437,-902898
,-905674,-143638,-793562,-851970
,-866554,-195300,-800827,-865230
,-865031,-187696,-846072,-914178
,-863191,-186427,-861910,-933109
,-861648,-191239,-910834,-919584
,-862441,-133576,-858323,-969205
,-903969,-180495,-909252,-988684
,-906449,-201183,-932359,-1.04428e+06
,-908346,-257799,-981280,-997078
,-910114,-252163,-968163,-1.04851e+06
,-912899,-313825,-984858,-1.06393e+06
,-916744,-315199,-1.03546e+06,-1.11236e+06
,-916478,-384537,-990693,-1.06246e+06
,-913697,-390402,-1.04041e+06,-1.10796e+06
,-907581,-399149,-1.05657e+06,-1.1187e+06
,-903881,-471753,-1.06425e+06,-1.12232e+06
,-906995,-513528,-1.10649e+06,-1.12541e+06
,-905206,-527116,-1.05426e+06,-1.164e+06
,-902132,-604108,-1.06168e+06,-1.16329e+06
,-867277,-651509,-1.10389e+06,-1.16358e+06
,-864201,-666131,-1.11008e+06,-1.12844e+06
,-859698,-782322,-1.11798e+06,-1.12746e+06
,-853279,-798916,-1.12182e+06,-1.12283e+06
,-914401,-848667,-1.1262e+06,-1.1182e+06
,-910069,-866801,-1.12996e+06,-1.11277e+06
,-909045,-918504,-1.16585e+06,-1.10699e+06
,-906202,-1.03755e+06,-1.17068e+06,-1.1036e+06
,-904213,-1.05651e+06,-1.17301e+06,-1.06451e+06
,-905416,-1.10919e+06,-1.17611e+06,-1.0599e+06
,-906805,-1.12866e+06,-1.17863e+06,-1.05598e+06
,-906208,-1.18192e+06,-1.11746e+06,-1.05372e+06
,-906292,-1.29839e+06,-1.11952e+06,-1.05036e+06
,-909070,-1.31432e+06,-1.12053e+06,-1.11128e+06
,-859186,-1.32378e+06,-1.11646e+06,-1.10162e+06
,-918836,-1.43467e+06,-1.11514e+06,-1.06415e+06
,-967934,-1.44646e+06,-1.11692e+06,-1.06192e+06
,-979139,-1.45406e+06,-1.11515e+06,-1.05758e+06
,-920555,-1.52264e+06,-1.17732e+06,-1.0514e+06
,-929248,-1.52193e+06,-1.1707e+06,-1.04322e+06
,-967135,-1.58238e+06,-1.12997e+06,-1.03352e+06
,-974554,-1.63536e+06,-1.11434e+06,-985034
,-981048,-1.58898e+06,-1.10441e+06,-1.03935e+06
,-982538,-1.63561e+06,-1.05657e+06,-991218
,-984377,-1.64303e+06,-1.10384e+06,-972851
,-985367,-1.64689e+06,-1.05194e+06,-921364
,-985793,-1.64457e+06,-998114,-933415
,-990666,-1.63733e+06,-1.03832e+06,-909839
,-993771,-1.62811e+06,-986324,-858071
,-993473,-1.58082e+06,-930553,-901861
,-993784,-1.62839e+06,-973767,-848679
,-993270,-1.57364e+06,-918839,-795863
,-992039,-1.51648e+06,-865057,-842689
,-990262,-1.52012e+06,-910376,-792332
,-988611,-1.45634e+06,-858321,-776451
,-989430,-1.45351e+06,-837883,-727233
,-992305,-1.38447e+06,-790794,-781070
,-991984,-1.37807e+06,-842045,-771624
,-993330,-1.36914e+06,-796175,-730349
,-993581,-1.26132e+06,-785930,-725725
,-991749,-1.2505e+06,-780001,-724018
,-989889,-1.23696e+06,-773148,-722712
,-988728,-1.12512e+06,-737000,-725250
,-986822,-1.10877e+06,-733196,-727746
,-989501,-1.05928e+06,-729094,-731702
,-990422,-1.04372e+06,-732183,-773646
,-990963,-928019,-733174,-781603
,-989129,-912905,-771083,-728346
,-986677,-863711,-774088,-771641
,-986939,-847904,-779976,-783629
,-986354,-735683,-785613,-796676
,-986911,-721620,-792349,-842559
,-985864,-711205,-801529,-792369
,-983793,-602899,-840484,-838170
,-983557,-596458,-849682,-853029
,-982241,-527090,-793046,-866836
,-979938,-527071,-802603,-913643
,-981022,-460814,-839625,-857328
,-983549,-468235,-851188,-904509
,-986896,-407099,-853709,-910042
,-999114,-453370,-863286,-920544
,-994368,-409376,-910550,-967425
,-995325,-392437,-909587,-968644
,-997672,-386260,-853004,-976351
,-998851,-380157,-855082,-976870
,-1.03302e+06,-380977,-860361,-979949
,-1.03375e+06,-383985,-860722,-977934
,-1.03472e+06,-392418,-863463,-976152
,-1.03444e+06,-403184,-862221,-971788
,-1.036e+06,-451366,-861493,-966701
,-1.03623e+06,-405723,-859692,-927777
,-1.03635e+06,-461297,-856851,-920270
,-1.03674e+06,-519680,-852487,-910826
,-1.03653e+06,-516401,-914422,-901909
,-1.03575e+06,-580404,-908515,-859111
,-1.03577e+06,-582464,-904488,-914999
,-997673,-652531,-901658,-906536
,-991452,-660170,-863276,-865324
,-977605,-670750,-864282,-861413
,-931011,-777416,-859082,-852442
,-920772,-788170,-857134,-847353
,-975388,-800742,-855770,-843830
,-968753,-910630,-855058,-840706
,-931549,-925932,-857867,-842956
,-926194,-973517,-864284,-847405
,-922176,-988670,-902206,-853472
,-918026,-1.10333e+06,-913179,-863946
,-914227,-1.11713e+06,-857841,-907814
,-912438,-1.1646e+06,-904474,-857368
,-910543,-1.24288e+06,-918541,-905941
,-910852,-1.2544e+06,-967914,-924222
,-906489,-1.30045e+06,-924418,-980220
,-904417,-1.37066e+06,-970041,-931025
,-907542,-1.37601e+06,-989221,-984809
,-912130,-1.44105e+06,-1.03735e+06,-1.03503e+06
,-920596,-1.44329e+06,-993760,-991789
,-921115,-1.50636e+06,-1.0483e+06,-1.0463e+06
,-923184,-1.49833e+06,-1.06476e+06,-1.06346e+06
,-918790,-1.52274e+06,-1.05466e+06,-1.05169e+06
,-918270,-1.57131e+06,-1.06217e+06,-1.06113e+06
,-923349,-1.52137e+06,-1.11032e+06,-1.10726e+06
,-923685,-1.56667e+06,-1.12362e+06,-1.11822e+06
,-925672,-1.57615e+06,-1.16869e+06,-1.12798e+06
,-924733,-1.58254e+06,-1.11538e+06,-1.16889e+06
,-923871,-1.58619e+06,-1.12589e+06,-1.17501e+06
,-919854,-1.5877e+06,-1.16911e+06,-1.11482e+06
,-918541,-1.5839e+06,-1.17269e+06,-1.11438e+06
,-918582,-1.57929e+06,-1.17839e+06,-1.11443e+06
,-917756,-1.57255e+06,-1.18293e+06,-1.17914e+06
,-916528,-1.56367e+06,-1.1865e+06,-1.17684e+06
,-914923,-1.52007e+06,-1.18943e+06,-1.17404e+06
,-913684,-1.50783e+06,-1.19147e+06,-1.17048e+06
,-912594,-1.55883e+06,-1.19349e+06,-1.16659e+06
,-912181,-1.51046e+06,-1.19447e+06,-1.12945e+06
,-913206,-1.49403e+06,-1.19506e+06,-1.12564e+06
,-913411,-1.44284e+06,-1.19553e+06,-1.12184e+06
,-913868,-1.45516e+06,-1.19584e+06,-1.11878e+06
,-914402,-1.43356e+06,-1.19552e+06,-1.1154e+06
,-918028,-1.37697e+06,-1.19444e+06,-1.11207e+06
,-923697,-1.38374e+06,-1.19094e+06,-1.10819e+06
,-977890,-1.3184e+06,-1.18404e+06,-1.09955e+06
,-971206,-1.32324e+06,-1.18242e+06,-1.09848e+06
,-987449,-1.25923e+06,-1.17886e+06,-1.06341e+06
,-1.03346e+06,-1.2585e+06,-1.17382e+06,-1.06083e+06
,-1.0407e+06,-1.18983e+06,-1.16638e+06,-1.05681e+06
,-983079,-1.18268e+06,-1.1221e+06,-1.0498e+06
,-988645,-1.17432e+06,-1.17813e+06,-1.10953e+06
,-989898,-1.06472e+06,-1.16426e+06,-1.10101e+06
,-990920,-1.05008e+06,-1.11437e+06,-1.05653e+06
,-993285,-1.03378e+06,-1.06087e+06,-1.04263e+06
,-996841,-982768,-1.10613e+06,-995797
,-999127,-866540,-1.05263e+06,-1.04706e+06
,-1.03293e+06,-847398,-997108,-998187
,-1.03475e+06,-795332,-1.0386e+06,-981265
,-1.03572e+06,-777527,-983583,-933115
,-1.03674e+06,-660776,-927007,-981231
,-1.03682e+06,-645936,-970295,-932922
,-1.03478e+06,-599270,-915408,-916252
,-1.0337e+06,-587022,-861386,-867359
,-1.03274e+06,-512458,-906523,-917493
,-1.03301e+06,-474413,-853768,-902908
,-1.03251e+06,-406326,-838142,-857042
,-998608,-409063,-791091,-845514
,-997079,-381656,-842445,-800519
,-996603,-392416,-797732,-790724
,-993768,-341474,-788452,-847053
,-991210,-327152,-778178,-837649
,-990208,-317166,-770826,-796405
,-987968,-313142,-735269,-791499
,-984567,-312093,-731630,-785716
,-983525,-315390,-728824,-780028
,-1.04783e+06,-322076,-727492,-775626
,-1.04761e+06,-333103,-729398,-773087
,-1.04575e+06,-381205,-732104,-771822
,-1.04493e+06,-332338,-734171,-735763
,-1.04443e+06,-385827,-770820,-734689
,-1.04326e+06,-408318,-776897,-734016
,-1.04146e+06,-400887,-782098,-734504
,-1.03981e+06,-459987,-788277,-734668
,-1.03736e+06,-519697,-794312,-734741
,-1.0376e+06,-515134,-798267,-734003
,-1.03583e+06,-577520,-839921,-736297
,-1.0342e+06,-540459,-845112,-737007
,-1.03299e+06,-603613,-788287,-773081
,-998399,-598805,-792789,-773872
,-1.03533e+06,-658972,-797421,-774343
,-1.0376e+06,-720619,-836362,-777751
,-1.03837e+06,-714041,-841414,-780073
,-1.03909e+06,-773844,-846809,-783816
,-1.03934e+06,-732693,-850628,-787225
,-1.03957e+06,-789193,-853810,-789767
,-1.04008e+06,-844027,-856320,-793284
,-1.03916e+06,-799485,-858359,-796638
,-1.03812e+06,-851921,-859613,-799966
,-1.03752e+06,-903120,-860436,-836303
,-1.03678e+06,-854563,-860928,-840000
,-1.03628e+06,-903638,-860411,-844023
,-1.03504e+06,-919761,-860692,-848837
,-1.03351e+06,-933332,-858883,-851699
,-1.0347e+06,-978392,-857844,-789261
,-1.03375e+06,-926514,-857283,-794561
,-997917,-971500,-857295,-799984
,-990149,-984285,-858075,-838082
,-981491,-995525,-856360,-842522
,-933358,-1.04012e+06,-863787,-852690
,-917555,-1.04838e+06,-858892,-854308
,-971261,-994063,-863218,-862440
