,v0,v1,v2,v3
,-989690,-712672,-848341,-800053
,-991200,-714036,-786654,-838135
,-991013,-719085,-792614,-845789
,-990239,-657858,-795184,-850736
,-989394,-663747,-802571,-792875
,-987614,-670221,-838406,-798478
,-991960,-708821,-840953,-802010
,-995307,-717354,-846121,-840209
,-996821,-725799,-850403,-844535
,-998700,-733945,-853499,-847599
,-1.03353e+06,-775989,-856852,-851396
,-1.03452e+06,-785369,-859419,-854269
,-1.03504e+06,-729143,-861698,-855767
,-1.0365e+06,-770833,-862754,-856311
,-1.03809e+06,-780505,-863756,-857548
,-1.0386e+06,-790019,-863703,-857118
,-1.03863e+06,-799446,-863258,-857302
,-1.03939e+06,-840186,-862176,-855524
,-1.03909e+06,-849702,-861383,-854984
,-1.03881e+06,-791339,-858383,-852244
,-1.03836e+06,-799741,-856842,-850199
,-1.03908e+06,-839630,-853214,-846655
,-1.03803e+06,-848170,-852025,-845820
,-1.03557e+06,-855555,-847369,-842302
,-994262,-901128,-852540,-847366
,-975601,-909376,-852776,-847381
,-931046,-916744,-848326,-845373
,-918541,-860929,-849460,-847349
,-975327,-903149,-849966,-848412
,-969023,-913203,-852419,-851988
,-932365,-925467,-857796,-858590
,-926745,-971784,-866548,-868152
,-923690,-918803,-906968,-910019
,-920258,-967211,-853273,-857636
,-917956,-982281,-865997,-904233
,-916195,-999166,-913389,-920575
,-912951,-984345,-931640,-971996
,-906746,-1.03525e+06,-917959,-926240
,-904979,-1.04812e+06,-931797,-973855
,-908524,-1.06415e+06,-981804,-991977
,-911382,-1.11335e+06,-1.03379e+06,-1.04372e+06
,-914629,-1.06322e+06,-988400,-997677
,-919589,-1.10924e+06,-1.03762e+06,-1.04654e+06
,-928743,-1.12098e+06,-1.05266e+06,-1.06165e+06
,-933424,-1.16733e+06,-1.10694e+06,-1.11262e+06
,-932136,-1.17762e+06,-1.05756e+06,-1.06158e+06
,-932113,-1.11953e+06,-1.10209e+06,-1.10463e+06
,-931304,-1.12638e+06,-1.11589e+06,-1.11493e+06
,-930611,-1.13025e+06,-1.1251e+06,-1.12159e+06
,-929040,-1.16841e+06,-1.16895e+06,-1.12944e+06
,-925145,-1.16989e+06,-1.17557e+06,-1.16556e+06
,-923702,-1.17024e+06,-1.11468e+06,-1.16709e+06
,-921817,-1.17048e+06,-1.11951e+06,-1.16836e+06
,-920537,-1.16864e+06,-1.1228e+06,-1.1676e+06
,-919493,-1.16816e+06,-1.12642e+06,-1.16761e+06
,-917200,-1.16684e+06,-1.12871e+06,-1.16688e+06
,-915430,-1.12977e+06,-1.12899e+06,-1.16399e+06
,-914704,-1.12826e+06,-1.13025e+06,-1.12952e+06
,-912152,-1.12586e+06,-1.16383e+06,-1.12768e+06
,-911045,-1.1239e+06,-1.16378e+06,-1.12615e+06
,-910329,-1.12199e+06,-1.16377e+06,-1.1249e+06
,-910599,-1.12002e+06,-1.16407e+06,-1.12455e+06
,-910047,-1.11971e+06,-1.16503e+06,-1.12485e+06
,-910031,-1.11868e+06,-1.16528e+06,-1.12517e+06
,-911154,-1.11872e+06,-1.16509e+06,-1.12564e+06
,-915160,-1.11971e+06,-1.16535e+06,-1.12762e+06
,-920095,-1.12071e+06,-1.16433e+06,-1.12843e+06
,-973056,-1.1164e+06,-1.12638e+06,-1.12413e+06
,-933071,-1.1182e+06,-1.12541e+06,-1.12613e+06
,-983490,-1.12e+06,-1.12231e+06,-1.12687e+06
,-997862,-1.12207e+06,-1.11954e+06,-1.12846e+06
,-1.03831e+06,-1.12336e+06,-1.11664e+06,-1.12916e+06
,-1.04444e+06,-1.12229e+06,-1.17524e+06,-1.12589e+06
,-984821,-1.11919e+06,-1.16383e+06,-1.11948e+06
,-990689,-1.11621e+06,-1.11921e+06,-1.11253e+06
,-992733,-1.17861e+06,-1.10516e+06,-1.10305e+06
,-995812,-1.17139e+06,-1.05291e+06,-1.05603e+06
,-998153,-1.1651e+06,-1.10138e+06,-1.10894e+06
,-999401,-1.1238e+06,-1.04754e+06,-1.05954e+06
,-1.03449e+06,-1.11537e+06,-992536,-1.04188e+06
,-1.03549e+06,-1.10716e+06,-1.036e+06,-991245
,-1.03571e+06,-1.06472e+06,-980264,-1.03785e+06
,-1.03657e+06,-1.05396e+06,-923625,-984298
,-1.03736e+06,-1.10974e+06,-933668,-932125
,-1.03654e+06,-1.10074e+06,-912116,-978713
,-1.03504e+06,-1.05878e+06,-858050,-927514
,-1.03397e+06,-1.04827e+06,-902615,-908295
,-1.03445e+06,-1.03905e+06,-850165,-857624
,-1.03321e+06,-997358,-800758,-907044
,-1.03317e+06,-987383,-849866,-858066
,-1.03321e+06,-1.04523e+06,-836644,-844778
,-998390,-1.03756e+06,-792069,-799459
,-996623,-995849,-781562,-787197
,-995893,-988098,-773105,-842697
,-993060,-980750,-733998,-801492
,-991510,-973355,-728514,-793624
,-989144,-933643,-727270,-788018
,-985103,-926462,-724784,-781853
,-1.04813e+06,-919334,-724247,-776926
,-1.04633e+06,-977425,-725969,-773571
,-1.04445e+06,-971738,-729812,-772115
,-1.04167e+06,-932335,-733689,-770057
,-1.04349e+06,-925241,-735735,-735212
,-1.04325e+06,-921050,-778001,-770262
,-1.04058e+06,-915514,-783419,-770345
,-1.03934e+06,-909325,-791322,-771578
,-1.03857e+06,-903979,-798003,-772578
,-1.03702e+06,-867815,-840698,-776138
,-998622,-862450,-849624,-777735
,-997090,-857813,-790326,-779539
,-995009,-853742,-800051,-782392
,-998167,-912692,-837599,-781797
,-1.03655e+06,-910887,-846123,-784903
,-1.03859e+06,-908087,-854237,-787464
,-1.03958e+06,-904964,-861377,-789988
,-1.04016e+06,-901692,-867637,-791552
,-1.04062e+06,-866540,-906224,-793541
,-1.04038e+06,-864210,-910638,-794400
,-1.03982e+06,-861147,-914916,-795410
,-1.03958e+06,-857803,-917020,-795438
,-1.03904e+06,-854992,-853525,-795640
,-1.03788e+06,-851451,-854507,-794943
,-1.0371e+06,-848114,-854784,-795122
,-1.03706e+06,-844067,-853787,-793618
,-1.03684e+06,-841163,-853306,-793869
,-1.03579e+06,-838196,-917222,-793582
,-1.03472e+06,-801838,-914994,-793398
,-1.03426e+06,-799210,-913120,-793323
,-997836,-796719,-912342,-795433
,-992537,-794169,-907508,-795867
,-984099,-795711,-909326,-802070
,-968724,-793806,-906465,-836901
,-924116,-793284,-905748,-841417
,-973574,-794091,-906187,-847897
,-929798,-794879,-904689,-788171
,-917245,-799943,-911050,-799795
,-912079,-800505,-905668,-836622
,-912885,-841272,-912098,-850629
,-911594,-848157,-915433,-863040
,-910276,-859645,-860888,-914160
,-903631,-905753,-906262,-901597
,-867823,-853205,-915454,-919559
,-865256,-901946,-930270,-974613
,-864025,-915141,-970719,-925928
,-905441,-930296,-981465,-976922
,-914389,-982032,-931294,-998852
,-921900,-967435,-978662,-986391
,-920769,-989140,-998874,-1.0442e+06
,-913627,-1.04164e+06,-1.04321e+06,-1.06239e+06
,-909264,-993478,-989676,-1.11107e+06
,-907311,-1.04171e+06,-996618,-1.05749e+06
,-906973,-1.05939e+06,-1.04116e+06,-1.10382e+06
,-905008,-1.109e+06,-1.04902e+06,-1.11468e+06
,-903448,-1.05911e+06,-1.05629e+06,-1.12337e+06
,-868311,-1.10826e+06,-1.06342e+06,-1.16434e+06
,-868052,-1.12258e+06,-1.10008e+06,-1.16859e+06
,-866003,-1.17143e+06,-1.1074e+06,-1.17483e+06
,-861698,-1.11877e+06,-1.11158e+06,-1.17686e+06
,-862003,-1.16328e+06,-1.11359e+06,-1.17657e+06
,-861447,-1.17584e+06,-1.05322e+06,-1.17737e+06
,-858662,-1.18757e+06,-1.05683e+06,-1.17664e+06
,-854780,-1.23037e+06,-1.06039e+06,-1.17507e+06
,-916531,-1.23884e+06,-1.06242e+06,-1.17192e+06
,-912099,-1.18223e+06,-1.09845e+06,-1.16915e+06
,-910023,-1.18804e+06,-1.09999e+06,-1.16398e+06
,-908043,-1.19499e+06,-1.10356e+06,-1.12796e+06
,-906001,-1.23165e+06,-1.10546e+06,-1.12226e+06
,-906992,-1.23546e+06,-1.10846e+06,-1.11747e+06
,-906296,-1.23924e+06,-1.11183e+06,-1.11354e+06
,-904748,-1.24141e+06,-1.11533e+06,-1.10922e+06
,-906002,-1.2416e+06,-1.11772e+06,-1.10442e+06
,-909285,-1.24037e+06,-1.11925e+06,-1.09873e+06
,-858412,-1.2345e+06,-1.11824e+06,-1.05647e+06
,-917190,-1.23115e+06,-1.11662e+06,-1.04888e+06
,-969706,-1.19478e+06,-1.11872e+06,-1.10978e+06
,-982260,-1.19062e+06,-1.12075e+06,-1.10517e+06
,-925225,-1.18424e+06,-1.11872e+06,-1.06475e+06
,-931816,-1.24088e+06,-1.11591e+06,-1.05645e+06
,-969779,-1.23014e+06,-1.10894e+06,-1.045e+06
