,v0,v1,v2,v3
,-911109,-1.38699e+06,-1.06138e+06,-1.05017e+06
,-911589,-1.38619e+06,-1.06134e+06,-1.04933e+06
,-912853,-1.38444e+06,-1.06194e+06,-1.04751e+06
,-858669,-1.37904e+06,-1.05734e+06,-1.0411e+06
,-918501,-1.37551e+06,-1.05266e+06,-1.03605e+06
,-971246,-1.37573e+06,-1.05625e+06,-1.03731e+06
,-982768,-1.37476e+06,-1.05575e+06,-1.03633e+06
,-925699,-1.37113e+06,-1.05363e+06,-1.03294e+06
,-932314,-1.36729e+06,-1.05034e+06,-996312
,-970002,-1.36113e+06,-1.04349e+06,-989200
,-975413,-1.31998e+06,-1.03454e+06,-1.04572e+06
,-979942,-1.31123e+06,-991521,-1.03532e+06
,-982574,-1.36631e+06,-1.04575e+06,-990924
,-984614,-1.3202e+06,-997662,-976110
,-988108,-1.30611e+06,-982291,-927986
,-989246,-1.25853e+06,-933440,-977690
,-989444,-1.30811e+06,-981029,-927493
,-990208,-1.25717e+06,-929822,-909023
,-991248,-1.23849e+06,-911125,-858098
,-993813,-1.18634e+06,-857799,-903960
,-995627,-1.23362e+06,-907825,-855555
,-994818,-1.18218e+06,-857652,-839156
,-996664,-1.12894e+06,-840967,-789761
,-996870,-1.17637e+06,-794337,-842191
,-995364,-1.12536e+06,-845113,-796422
,-995307,-1.1062e+06,-798777,-783627
,-995286,-1.05571e+06,-786712,-773156
,-995304,-1.10411e+06,-776732,-731376
,-995015,-1.05544e+06,-734975,-723940
,-994000,-1.04012e+06,-727563,-782531
,-988884,-996647,-726030,-782335
,-985623,-983103,-786429,-778281
,-986611,-1.03754e+06,-782840,-776741
,-986606,-995792,-782587,-777750
,-988626,-988134,-779997,-778253
,-990678,-982502,-784915,-783861
,-990005,-978406,-722182,-723142
,-990146,-976908,-726478,-729614
,-989948,-976384,-730904,-736199
,-992815,-977660,-733405,-775663
,-993268,-981737,-774451,-785714
,-992543,-986414,-780580,-794165
,-992044,-993778,-788196,-837111
,-991288,-1.03296e+06,-792772,-844094
,-993248,-1.04221e+06,-798157,-786715
,-991531,-988868,-838401,-796480
,-990211,-999414,-841749,-802794
,-992277,-1.04346e+06,-846281,-841947
,-995284,-1.05679e+06,-850413,-847896
,-997574,-1.10306e+06,-789293,-853805
,-998445,-1.05015e+06,-791839,-857852
,-1.03294e+06,-1.06342e+06,-794876,-860970
,-1.03299e+06,-1.10974e+06,-797664,-864198
,-1.03375e+06,-1.12097e+06,-798150,-864289
,-1.03472e+06,-1.1653e+06,-799513,-864515
,-1.03525e+06,-1.17552e+06,-799951,-862980
,-1.0363e+06,-1.11875e+06,-799491,-860434
,-1.03659e+06,-1.12746e+06,-799425,-857614
,-1.03634e+06,-1.1674e+06,-798677,-853765
,-1.03657e+06,-1.17144e+06,-796688,-848068
,-1.03737e+06,-1.17321e+06,-794383,-840385
,-1.03706e+06,-1.17456e+06,-792786,-800813
,-1.03555e+06,-1.17294e+06,-789967,-792817
,-1.0368e+06,-1.17014e+06,-786718,-849601
,-1.03627e+06,-1.16611e+06,-850447,-841972
,-1.03524e+06,-1.12635e+06,-846064,-799185
,-996622,-1.12132e+06,-848945,-795433
,-981496,-1.17916e+06,-849182,-789545
,-933619,-1.17066e+06,-786910,-785716
,-919615,-1.12568e+06,-847615,-777679
,-978919,-1.11361e+06,-847615,-771873
,-971547,-1.10335e+06,-786455,-770103
,-969432,-1.05912e+06,-790058,-735724
,-933171,-1.05031e+06,-798481,-771639
,-930821,-1.10798e+06,-841412,-777504
,-922598,-1.10333e+06,-858165,-789552
,-918282,-1.06081e+06,-864006,-794314
,-919308,-1.05708e+06,-912329,-840483
,-917294,-1.05572e+06,-864562,-791507
,-916435,-1.05447e+06,-914927,-841213
,-914881,-1.05503e+06,-933643,-860941
,-913158,-1.05731e+06,-920608,-915176
,-913370,-1.05936e+06,-972068,-903620
,-915494,-1.06374e+06,-990231,-925466
,-921587,-1.10103e+06,-1.0393e+06,-979704
,-929053,-1.10747e+06,-991975,-970959
,-966668,-1.05057e+06,-1.04416e+06,-995604
,-932600,-1.05913e+06,-1.06398e+06,-988727
,-932604,-1.09895e+06,-1.1082e+06,-1.0414e+06
,-969226,-1.10722e+06,-1.05347e+06,-1.06133e+06
,-972577,-1.1149e+06,-1.06496e+06,-1.11288e+06
,-974369,-1.12463e+06,-1.10894e+06,-1.10004e+06
,-970445,-1.16889e+06,-1.12234e+06,-1.121e+06
,-928772,-1.17737e+06,-1.12969e+06,-1.16964e+06
,-927737,-1.11796e+06,-1.16346e+06,-1.17936e+06
,-929061,-1.12764e+06,-1.16861e+06,-1.12693e+06
,-926193,-1.17014e+06,-1.1733e+06,-1.17216e+06
,-922576,-1.1797e+06,-1.1778e+06,-1.18322e+06
,-919286,-1.18732e+06,-1.17908e+06,-1.19086e+06
,-918466,-1.19498e+06,-1.11468e+06,-1.23088e+06
,-915178,-1.2367e+06,-1.11689e+06,-1.23804e+06
,-913606,-1.24438e+06,-1.11717e+06,-1.24293e+06
,-913151,-1.18678e+06,-1.11766e+06,-1.18193e+06
,-913623,-1.19395e+06,-1.1185e+06,-1.18528e+06
,-914890,-1.23413e+06,-1.11954e+06,-1.18863e+06
,-914642,-1.24158e+06,-1.12123e+06,-1.19164e+06
,-914689,-1.24699e+06,-1.12178e+06,-1.19174e+06
,-917273,-1.25211e+06,-1.12256e+06,-1.19168e+06
,-922085,-1.25385e+06,-1.11981e+06,-1.18758e+06
,-975350,-1.25113e+06,-1.1152e+06,-1.24422e+06
,-968913,-1.2529e+06,-1.11434e+06,-1.2395e+06
,-984610,-1.25334e+06,-1.11412e+06,-1.23465e+06
,-994579,-1.2498e+06,-1.17705e+06,-1.1935e+06
,-1.03455e+06,-1.24291e+06,-1.1712e+06,-1.18088e+06
,-1.04069e+06,-1.23468e+06,-1.16404e+06,-1.16659e+06
,-1.04676e+06,-1.1896e+06,-1.11974e+06,-1.11487e+06
,-987335,-1.24103e+06,-1.10797e+06,-1.12687e+06
,-990737,-1.19188e+06,-1.06004e+06,-1.10332e+06
,-993738,-1.1725e+06,-1.10854e+06,-1.1093e+06
,-995599,-1.11826e+06,-1.05631e+06,-1.04786e+06
,-997925,-1.12721e+06,-1.03443e+06,-984316
,-998417,-1.10485e+06,-1.04698e+06,-987621
,-1.03267e+06,-1.11109e+06,-988185,-920368
,-1.03525e+06,-1.05162e+06,-932322,-920626
,-1.03584e+06,-993838,-974316,-856584
,-1.03582e+06,-998896,-916953,-857074
,-1.03557e+06,-973797,-859911,-793894
,-1.0345e+06,-980994,-903728,-798433
,-998594,-925129,-849427,-772098
,-996158,-867526,-794874,-778044
,-996818,-911419,-839212,-721938
,-998640,-858912,-788506,-668932
,-998931,-841417,-772398,-717348
,-998872,-792124,-725699,-669693
,-996555,-846029,-781294,-660490
,-991759,-800270,-770589,-651202
,-990943,-788730,-726530,-642367
,-990194,-781344,-720649,-639478
,-986667,-775944,-717767,-639170
,-985348,-771782,-711190,-605914
,-985038,-736764,-711928,-642770
,-1.04803e+06,-770251,-712475,-648737
,-1.04416e+06,-771607,-713935,-656326
,-1.04268e+06,-773438,-715562,-664127
,-1.04088e+06,-778760,-719902,-708296
,-1.03675e+06,-783592,-726493,-719875
,-1.03401e+06,-790728,-733205,-667150
,-998128,-798234,-772123,-713023
,-999130,-839148,-778731,-725953
,-1.03269e+06,-848672,-721897,-773381
,-1.03299e+06,-793632,-731950,-723459
,-997926,-837874,-775655,-772349
,-999134,-846587,-782574,-785114
,-1.03497e+06,-857296,-794399,-800762
,-1.03608e+06,-867851,-836925,-847934
,-1.0373e+06,-911095,-847124,-796426
,-1.03734e+06,-854843,-790506,-841522
,-1.03736e+06,-864002,-798692,-852979
,-1.03676e+06,-904220,-837892,-862657
,-1.03627e+06,-910810,-843530,-903701
,-1.03684e+06,-916531,-847852,-910887
,-1.03686e+06,-922662,-851744,-852195
,-1.03686e+06,-927208,-854071,-857050
,-1.03633e+06,-932592,-856299,-862217
,-1.03507e+06,-967632,-856525,-864286
,-1.03472e+06,-970745,-857048,-866318
,-1.03403e+06,-972859,-856053,-866870
,-1.0337e+06,-974813,-854262,-866583
,-1.03268e+06,-976840,-852763,-866109
,-997837,-978996,-849966,-864521
,-996642,-980234,-847889,-861946
,-989454,-919051,-848913,-863200
,-977701,-922685,-846123,-860977
,-929225,-927503,-849652,-862149
,-979141,-930070,-844282,-857376
,-968146,-967152,-843989,-855318
,-925161,-973120,-845530,-853993
,-920805,-979742,-847621,-853481
,-914190,-990497,-857872,-858415
,-907766,-998895,-861176,-858651
,-908028,-1.04223e+06,-868076,-861453
,-902412,-991513,-914462,-902850
,-867046,-1.03451e+06,-856080,-904962
,-901182,-1.04826e+06,-904444,-913175
,-868102,-1.06346e+06,-920054,-922346
,-863528,-1.11208e+06,-972057,-966889
,-861905,-1.05725e+06,-981239,-971065
,-905738,-1.10003e+06,-928966,-976699
,-914479,-1.11262e+06,-979685,-921644
,-920362,-1.12362e+06,-993522,-930245
,-922421,-1.16688e+06,-1.04371e+06,-973540
,-921143,-1.17506e+06,-994251,-982266
,-917291,-1.11565e+06,-1.03804e+06,-988610
,-916242,-1.11791e+06,-1.04468e+06,-990783
,-916188,-1.11971e+06,-1.05345e+06,-994879
,-912900,-1.11925e+06,-1.06032e+06,-997910
,-909025,-1.11719e+06,-1.09853e+06,-1.03318e+06
,-906042,-1.1789e+06,-1.10057e+06,-1.03344e+06
,-903473,-1.17453e+06,-1.10484e+06,-1.03556e+06
,-867045,-1.1679e+06,-1.10357e+06,-1.03552e+06
,-867526,-1.12746e+06,-1.10264e+06,-1.03602e+06
,-865324,-1.12158e+06,-1.10516e+06,-1.03957e+06
,-862775,-1.11363e+06,-1.10412e+06,-1.04142e+06
,-857644,-1.10664e+06,-1.10545e+06,-1.04577e+06
,-853555,-1.06336e+06,-1.10135e+06,-1.04756e+06
,-915194,-1.05831e+06,-1.10388e+06,-989939
,-910028,-1.04886e+06,-1.10181e+06,-994591
,-909088,-1.10597e+06,-1.10135e+06,-1.03396e+06
,-908558,-1.09952e+06,-1.10238e+06,-1.0424e+06
,-906439,-1.06189e+06,-1.10542e+06,-1.05298e+06
,-904173,-1.0565e+06,-1.10695e+06,-1.06321e+06
,-902873,-1.05115e+06,-1.10998e+06,-1.10741e+06
,-903425,-1.0463e+06,-1.11229e+06,-1.05239e+06
,-906536,-1.04161e+06,-1.05062e+06,-1.06348e+06
,-852424,-1.03374e+06,-1.04962e+06,-1.10238e+06
,-911553,-993802,-1.04986e+06,-1.10926e+06
,-931289,-991488,-1.05518e+06,-1.12049e+06
,-977445,-986688,-1.05702e+06,-1.12765e+06
,-924177,-1.04606e+06,-1.0563e+06,-1.16474e+06
,-932111,-1.04043e+06,-1.05734e+06,-1.16844e+06
,-968683,-998937,-1.05449e+06,-1.16707e+06
,-971836,-988206,-1.0488e+06,-1.12897e+06
,-974597,-975127,-1.10587e+06,-1.11954e+06
,-977956,-929060,-1.0622e+06,-1.10766e+06
,-980288,-979220,-1.04937e+06,-1.05834e+06
,-983519,-929731,-1.03477e+06,-1.10461e+06
,-984589,-913170,-986324,-1.05063e+06
,-985893,-863279,-1.03374e+06,-993742
,-987339,-910606,-982793,-1.03316e+06
,-989152,-859421,-931052,-973063
,-990174,-842525,-977360,-978377
,-991186,-792857,-924431,-916510
,-992465,-842298,-907272,-856303
,-991706,-795688,-856578,-861893
,-993513,-780532,-901639,-799759
,-994853,-736034,-855323,-841439
,-994514,-724464,-838204,-783056
,-995336,-781110,-792564,-728259
,-994771,-773345,-844277,-772805
,-995314,-734712,-800320,-721192
,-991529,-731898,-792516,-706528
,-989725,-727554,-781008,-657923
,-988918,-728823,-775621,-714020
,-985142,-729068,-770285,-705219
,-984074,-730611,-732904,-666131
,-984049,-734217,-730396,-663045
,-987956,-770057,-726002,-659760
,-991190,-779038,-731350,-666168
,-988921,-721675,-734449,-704819
,-990001,-729545,-736976,-711948
,-990267,-771564,-774937,-656580
,-991249,-780826,-779534,-667623
,-990751,-792288,-785909,-714537
,-989398,-802566,-793613,-729615
,-986064,-845065,-800206,-777929
,-987106,-787697,-835862,-725998
,-986920,-797704,-845571,-777207
,-986624,-838628,-849891,-792598
,-987443,-846608,-791328,-842690
,-989739,-852263,-796625,-792024
,-993573,-859119,-835644,-841197
,-995279,-863509,-840510,-856076
,-997134,-901160,-846125,-903915
,-998436,-903455,-850182,-916793
,-1.0332e+06,-904982,-853275,-862957
,-1.03404e+06,-905452,-857566,-906261
,-1.03445e+06,-905005,-860160,-915491
,-1.03456e+06,-902609,-861492,-921918
,-1.0352e+06,-866076,-863219,-927493
,-1.03507e+06,-862420,-864451,-931549
,-1.03506e+06,-856811,-864546,-933861
,-1.03497e+06,-851514,-865033,-967457
,-1.03452e+06,-845272,-864822,-966697
,-1.0352e+06,-837079,-863487,-930796
,-1.03554e+06,-797455,-862959,-927194
,-1.03496e+06,-789279,-862158,-921860
,-1.03368e+06,-848079,-860101,-915909
,-992783,-843995,-864022,-913445
,-979412,-837911,-863988,-907217
,-970256,-799774,-863294,-867080
,-927259,-797442,-865071,-861443
,-982566,-795642,-865809,-855069
,-973111,-796684,-903972,-916736
,-966895,-798226,-905241,-911090
,-932606,-801834,-909849,-907313
,-932851,-841250,-916426,-905515
,-930606,-789721,-863180,-910101
,-923900,-836842,-907780,-914747
,-919746,-852214,-918841,-853793
,-918807,-902362,-930555,-859452
,-917260,-859133,-979169,-902872
,-914463,-913200,-926525,-912097
,-914153,-970207,-974563,-923360
,-913690,-931010,-991509,-969762
,-914893,-989443,-1.0388e+06,-982237
,-919287,-1.04801e+06,-987177,-929233
,-925150,-1.04135e+06,-1.03273e+06,-974396
,-929519,-1.1011e+06,-1.04778e+06,-988866
,-931042,-1.06268e+06,-1.06058e+06,-1.03576e+06
,-933842,-1.1187e+06,-1.10389e+06,-1.04682e+06
,-969754,-1.17484e+06,-1.05006e+06,-993842
,-969411,-1.16474e+06,-1.06062e+06,-1.03881e+06
,-969259,-1.18273e+06,-1.09927e+06,-1.04653e+06
,-970287,-1.2347e+06,-1.10768e+06,-1.0568e+06
,-928513,-1.18942e+06,-1.12006e+06,-1.10291e+06
,-921133,-1.23312e+06,-1.11896e+06,-1.10564e+06
,-922349,-1.2442e+06,-1.1198e+06,-1.1098e+06
,-920584,-1.25461e+06,-1.12231e+06,-1.04935e+06
,-920022,-1.29582e+06,-1.12404e+06,-1.05398e+06
,-917253,-1.30304e+06,-1.12569e+06,-1.05883e+06
,-915726,-1.30847e+06,-1.12671e+06,-1.0622e+06
,-913433,-1.247e+06,-1.12792e+06,-1.09906e+06
,-911910,-1.2508e+06,-1.12822e+06,-1.10282e+06
,-910081,-1.25332e+06,-1.12942e+06,-1.10692e+06
,-909002,-1.25361e+06,-1.12942e+06,-1.10982e+06
,-908802,-1.2549e+06,-1.164e+06,-1.11457e+06
,-908771,-1.25512e+06,-1.16507e+06,-1.11868e+06
,-910022,-1.25388e+06,-1.16561e+06,-1.12178e+06
,-912954,-1.25385e+06,-1.16807e+06,-1.12692e+06
,-915212,-1.25237e+06,-1.16864e+06,-1.13004e+06
,-932059,-1.24542e+06,-1.1651e+06,-1.12798e+06
,-925465,-1.30717e+06,-1.16333e+06,-1.12872e+06
,-980508,-1.30375e+06,-1.12646e+06,-1.12841e+06
,-996068,-1.30174e+06,-1.13048e+06,-1.16559e+06
,-1.03549e+06,-1.29617e+06,-1.12669e+06,-1.16407e+06
,-1.04166e+06,-1.25625e+06,-1.12184e+06,-1.1282e+06
,-1.0458e+06,-1.24589e+06,-1.11255e+06,-1.12031e+06
,-985550,-1.23443e+06,-1.10184e+06,-1.11136e+06
,-987078,-1.18856e+06,-1.05555e+06,-1.09976e+06
,-990173,-1.23694e+06,-1.10442e+06,-1.05094e+06
,-990515,-1.18764e+06,-1.05493e+06,-1.101e+06
,-993297,-1.16708e+06,-1.03376e+06,-1.04829e+06
,-995106,-1.1794e+06,-1.04705e+06,-996575
,-997625,-1.12309e+06,-990936,-1.03958e+06
,-1.03272e+06,-1.10133e+06,-970724,-986574
,-1.03317e+06,-1.10848e+06,-981798,-931329
,-1.0342e+06,-1.05091e+06,-928207,-975115
,-1.03376e+06,-993525,-907326,-921807
,-1.03265e+06,-1.03265e+06,-854743,-868038
,-998139,-974280,-901143,-913705
,-998348,-979490,-848952,-860645
,-1.03268e+06,-920827,-799243,-842295
,-1.03271e+06,-863036,-786969,-794648
,-998703,-904190,-839637,-845327
,-998120,-846555,-795150,-798722
,-997640,-790578,-787675,-788190
,-996088,-801249,-780751,-778287
,-994267,-781076,-775383,-770783
,-990268,-729284,-773380,-732977
,-986626,-775680,-771039,-727304
,-984601,-727287,-770599,-724211
,-1.04732e+06,-713416,-771584,-722910
,-1.04452e+06,-667425,-775218,-722678
,-1.04172e+06,-657890,-779807,-724517
,-1.04011e+06,-715240,-784409,-727095
,-1.03887e+06,-710385,-790996,-731902
,-1.0386e+06,-706878,-797432,-736243
,-1.03781e+06,-706767,-837906,-775217
,-1.03656e+06,-707625,-846604,-782026
,-1.03573e+06,-712142,-789558,-789444
,-1.03402e+06,-717877,-799699,-797232
,-1.03222e+06,-661188,-840240,-837431
,-998879,-670744,-847566,-843544
,-1.03268e+06,-716088,-853541,-850206
,-1.03372e+06,-728627,-860201,-791038
,-1.03572e+06,-776681,-865298,-796641
,-1.03737e+06,-728528,-903161,-802512
,-1.03736e+06,-778456,-906965,-839729
,-1.03758e+06,-796136,-909019,-842810
,-1.03728e+06,-846857,-910111,-845606
,-1.03781e+06,-798732,-909774,-846830
,-1.03788e+06,-850916,-909018,-847839
,-1.03804e+06,-867368,-905997,-846392
,-1.03811e+06,-852795,-903207,-845510
,-1.03683e+06,-902863,-867059,-844261
,-1.03547e+06,-917501,-862171,-840766
,-1.03403e+06,-931023,-856791,-836880
,-1.03366e+06,-975555,-850435,-799710
,-1.03341e+06,-921382,-844741,-795170
,-999231,-930534,-838401,-790479
,-998359,-970733,-799470,-850682
,-994864,-975831,-794944,-845580
,-989747,-979430,-788228,-839998
,-981213,-983301,-787662,-839395
,-930106,-985345,-787154,-838395
,-980027,-983547,-846821,-801283
,-966893,-981015,-845056,-799785
,-922377,-978679,-847815,-801305
,-908994,-974906,-788517,-838655
,-905974,-933183,-849648,-836156
,-909810,-929497,-794855,-844830
,-908328,-925156,-836660,-788461
,-907282,-920516,-849697,-800255
,-902163,-980759,-865339,-847383
,-866607,-973785,-911137,-860727
,-867027,-933872,-863233,-909069
,-867297,-926660,-911845,-859431
,-903886,-916931,-928273,-907237
,-909521,-909260,-981047,-925494
,-911042,-867636,-969410,-977361
,-910565,-857803,-987626,-929254
,-907557,-912342,-1.03661e+06,-977893
,-907321,-866842,-985571,-991783
,-909280,-853454,-996625,-1.03624e+06
,-911093,-842972,-1.04805e+06,-987082
,-903652,-798687,-1.09906e+06,-1.03549e+06
,-902085,-848420,-1.10291e+06,-1.04095e+06
,-907762,-801743,-1.11284e+06,-1.05009e+06
,-906511,-791314,-1.06294e+06,-1.06388e+06
,-868091,-778467,-1.10255e+06,-1.10393e+06
,-867060,-732164,-1.10828e+06,-1.10976e+06
,-863782,-721959,-1.11722e+06,-1.05236e+06
,-861462,-775992,-1.12199e+06,-1.0575e+06
,-857307,-734214,-1.12919e+06,-1.06389e+06
,-855498,-723755,-1.12874e+06,-1.09777e+06
,-853736,-719345,-1.16686e+06,-1.10463e+06
,-913917,-715010,-1.17122e+06,-1.10904e+06
,-909803,-713172,-1.174e+06,-1.11388e+06
,-905968,-712479,-1.17732e+06,-1.11844e+06
,-904939,-714181,-1.17916e+06,-1.12254e+06
,-902950,-719087,-1.11739e+06,-1.1284e+06
,-901337,-723505,-1.1177e+06,-1.16397e+06
,-902169,-732665,-1.12048e+06,-1.16941e+06
,-902690,-776158,-1.12128e+06,-1.17398e+06
,-906959,-722236,-1.122e+06,-1.17754e+06
,-916519,-734459,-1.12104e+06,-1.17886e+06
,-909567,-778710,-1.11416e+06,-1.17652e+06
,-930282,-798213,-1.11661e+06,-1.11687e+06
,-974652,-848587,-1.17941e+06,-1.11826e+06
,-918544,-801060,-1.17578e+06,-1.11921e+06
,-924972,-850647,-1.1691e+06,-1.11616e+06
,-930600,-867624,-1.12713e+06,-1.17657e+06
,-967991,-916678,-1.11492e+06,-1.16838e+06
,-971311,-865274,-1.10028e+06,-1.12461e+06
,-975662,-910642,-1.04936e+06,-1.11051e+06
,-978234,-923842,-1.06466e+06,-1.06339e+06
,-980498,-966856,-1.04243e+06,-1.10951e+06
,-982999,-976411,-987172,-1.05701e+06
,-984803,-919557,-996605,-1.03527e+06
,-985573,-928270,-973004,-1.04683e+06
,-987101,-933610,-979411,-989395
,-989182,-972300,-923654,-966960
,-988916,-976445,-867034,-975818
,-989901,-979662,-909531,-919839
,-990460,-981509,-854483,-863508
,-994348,-981713,-796867,-904435
,-996610,-982563,-846612,-852286
,-994104,-982736,-796649,-799999
,-992821,-979756,-780225,-845776
,-992533,-976376,-732880,-794617
,-991427,-972015,-786162,-777946
,-987336,-933692,-776412,-730166
,-988944,-925377,-731883,-779469
,-989675,-918006,-729306,-736034
,-991701,-973017,-721918,-722741
,-992512,-931375,-723723,-716571
,-991707,-919327,-722991,-708605
,-993556,-907249,-724451,-669411
,-993809,-861164,-728617,-665555
,-992994,-913196,-734409,-663533
,-991795,-864962,-772629,-661735
,-991719,-848674,-779287,-660774
,-991788,-799996,-724031,-662290
,-988880,-848425,-734959,-665357
,-987931,-796876,-775188,-666903
,-987452,-779022,-788748,-705820
,-986049,-727233,-798480,-709891
,-986133,-773620,-844288,-716566
,-984054,-722931,-791869,-724737
,-983602,-670206,-802256,-731656
,-987084,-715460,-846287,-772318
,-991698,-663323,-858060,-781316
,-994087,-645095,-902435,-726839
,-996361,-593899,-913979,-770310
,-997340,-641284,-858626,-781527
,-999394,-589552,-868307,-791834
,-1.03324e+06,-539946,-910027,-836581
,-1.03367e+06,-588264,-917279,-847642
,-1.03349e+06,-539175,-923962,-793358
,-1.034e+06,-522212,-928548,-836405
,-1.03443e+06,-474359,-932888,-847126
,-1.0348e+06,-523463,-967691,-856347
,-1.03598e+06,-508951,-968980,-866037
,-1.03678e+06,-462890,-969193,-908505
,-1.03583e+06,-449856,-968206,-916797
,-1.03598e+06,-404235,-933138,-858571
,-1.03546e+06,-458271,-930518,-865592
,-1.03401e+06,-448064,-926929,-905173
,-992767,-409044,-926997,-914962
,-981548,-401163,-922111,-920859
,-970519,-396048,-919587,-928766
,-926425,-391110,-914649,-933354
,-917714,-388884,-912092,-972351
,-975394,-388625,-910853,-979395
,-933108,-391995,-914239,-923141
,-929517,-392939,-908817,-926004
,-928540,-402633,-916470,-971216
,-922635,-444113,-919349,-980220
,-919094,-455717,-927267,-991740
,-914941,-404762,-968255,-1.03602e+06
,-913942,-452308,-976586,-1.04654e+06
,-912871,-472060,-924868,-995083
,-908856,-460351,-971232,-1.04216e+06
,-906438,-513834,-982302,-1.05366e+06
,-906198,-537091,-998940,-1.10002e+06
,-910330,-524772,-1.04095e+06,-1.10746e+06
,-920520,-581328,-988944,-1.05292e+06
,-927290,-604475,-1.03298e+06,-1.06087e+06
,-933666,-597040,-1.04889e+06,-1.10415e+06
,-929769,-654577,-1.06472e+06,-1.11359e+06
,-931292,-707043,-1.10104e+06,-1.11365e+06
,-928769,-667431,-1.05084e+06,-1.12157e+06
,-926444,-717307,-1.05419e+06,-1.11848e+06
,-925140,-771571,-1.0634e+06,-1.12024e+06
,-922587,-722157,-1.09846e+06,-1.11585e+06
,-920784,-774349,-1.10544e+06,-1.11494e+06
,-916453,-789268,-1.10742e+06,-1.10876e+06
,-916285,-836412,-1.10802e+06,-1.10254e+06
,-914894,-851711,-1.1115e+06,-1.06471e+06
,-913165,-800217,-1.11354e+06,-1.05981e+06
,-910294,-845338,-1.11432e+06,-1.05397e+06
,-907523,-857586,-1.11637e+06,-1.04914e+06
,-905784,-867273,-1.11742e+06,-1.1092e+06
,-906230,-910395,-1.11945e+06,-1.10517e+06
,-904954,-855006,-1.12206e+06,-1.10261e+06
,-903974,-862933,-1.12514e+06,-1.10029e+06
,-903932,-903134,-1.12875e+06,-1.09928e+06
,-903679,-910785,-1.16554e+06,-1.10026e+06
,-903399,-914908,-1.16919e+06,-1.10027e+06
,-907256,-917988,-1.17253e+06,-1.10131e+06
,-911310,-920881,-1.17677e+06,-1.10338e+06
,-925991,-917739,-1.1771e+06,-1.10086e+06
,-920896,-915702,-1.17814e+06,-1.10157e+06
,-973858,-912897,-1.11674e+06,-1.10536e+06
,-988379,-908761,-1.11892e+06,-1.10748e+06
,-1.0325e+06,-867338,-1.11849e+06,-1.10772e+06
,-1.0406e+06,-857897,-1.11846e+06,-1.1085e+06
,-1.04493e+06,-910138,-1.17908e+06,-1.10597e+06
,-984074,-859620,-1.17145e+06,-1.09983e+06
,-987610,-840180,-1.12844e+06,-1.05937e+06
,-990997,-849464,-1.11466e+06,-1.04888e+06
,-992968,-792305,-1.09978e+06,-1.0378e+06
,-994306,-732723,-1.04864e+06,-990993
,-995624,-736019,-1.06241e+06,-1.04094e+06
,-997600,-706242,-1.04298e+06,-992267
,-997129,-709092,-989687,-976340
,-996885,-645349,-1.03346e+06,-926522
,-996371,-647413,-977925,-975140
,-998702,-582109,-920094,-923115
,-1.03522e+06,-586741,-932815,-908087
,-1.03344e+06,-527598,-913947,-862430
,-997930,-468169,-860736,-913209
,-997068,-509176,-907476,-867780
,-995550,-454365,-857290,-856113
,-995296,-401373,-840209,-845608
,-994840,-450244,-792328,-836628
,-995334,-401969,-843058,-795865
,-995902,-390855,-800804,-791596
,-991973,-382244,-792124,-788219
,-987176,-342555,-782823,-850692
,-983043,-337896,-775370,-847936
,-1.04779e+06,-334019,-734745,-845345
,-1.04658e+06,-334371,-730337,-845329
,-1.04525e+06,-335126,-726323,-845117
,-1.04475e+06,-339243,-726530,-847856
,-1.0429e+06,-343340,-726228,-849455
,-1.04244e+06,-380903,-725475,-850178
,-1.0437e+06,-387076,-727068,-787669
,-1.04269e+06,-394694,-729586,-790219
,-1.04164e+06,-402709,-732945,-793065
,-1.03879e+06,-443619,-735493,-794843
,-1.03862e+06,-449577,-771814,-795199
,-1.03633e+06,-456928,-778452,-798224
,-1.03578e+06,-397273,-780062,-796944
,-1.03326e+06,-403703,-789272,-800782
,-997590,-406214,-791834,-798182
,-1.03482e+06,-408107,-795902,-796144
,-1.03782e+06,-444453,-801757,-795606
,-1.03831e+06,-446717,-840212,-795176
,-1.03759e+06,-447495,-846021,-793818
,-1.03786e+06,-447687,-850478,-792009
,-1.03779e+06,-447170,-790021,-789557
,-1.03702e+06,-444920,-794566,-851766
,-1.03726e+06,-409367,-798220,-848697
,-1.03654e+06,-406468,-802324,-845323
,-1.03576e+06,-402392,-838969,-842200
,-1.035e+06,-398876,-842277,-839169
,-1.03502e+06,-394734,-845031,-802814
,-1.03474e+06,-455109,-848091,-799182
,-1.03531e+06,-451338,-850483,-796872
,-1.03392e+06,-448832,-854323,-795586
,-1.03344e+06,-443634,-855056,-792041
,-998139,-442905,-860124,-792891
,-992275,-408264,-861424,-792018
,-982771,-409540,-867823,-795410
,-932293,-443863,-905153,-798448
,-982265,-445920,-909030,-801517
,-932548,-450045,-915207,-839197
,-915239,-454960,-858148,-845619
,-906709,-394220,-859437,-848936
,-904953,-403484,-901403,-793305
,-904440,-447939,-909311,-836155
,-905758,-462634,-921571,-850390
,-903632,-512781,-968753,-867330
,-901692,-466211,-918784,-852940
,-866538,-517320,-932899,-902672
,-902600,-537849,-980534,-921299
,-865049,-530475,-1.03656e+06,-979433
,-860992,-583726,-1.0473e+06,-930347
,-861713,-605431,-998624,-983270
,-865245,-593393,-1.04039e+06,-998207
